Time (HH:MM:SS) - Plot 0	RFU - Plot 0	Time (HH:MM:SS) - Plot 1	RFU - Plot 1	Time (HH:MM:SS) - Plot 2	RFU - Plot 2
55.0367	8	55.0367	12	55.0367	1
56.0374	8	56.0374	12	56.0374	2
57.038	7	57.038	13	57.038	2
58.0387	6	58.0387	15	58.0387	2
59.0394	5	59.0394	15	59.0394	1
60.04	5	60.04	15	60.04	1
61.0407	5	61.0407	14	61.0407	0
62.0414	5	62.0414	14	62.0414	0
63.042	5	63.042	13	63.042	1
64.0427	6	64.0427	13	64.0427	1
65.0434	6	65.0434	13	65.0434	2
66.044	5	66.044	14	66.044	3
67.0447	4	67.0447	14	67.0447	3
68.0454	4	68.0454	14	68.0454	4
69.046	5	69.046	14	69.046	3
70.0467	6	70.0467	13	70.0467	3
71.0474	6	71.0474	13	71.0474	3
72.048	5	72.048	13	72.048	4
73.0487	3	73.0487	13	73.0487	4
74.0494	1	74.0494	14	74.0494	4
75.05	0	75.05	15	75.05	4
76.0507	1	76.0507	15	76.0507	3
77.0514	1	77.0514	14	77.0514	2
78.052	2	78.052	14	78.052	1
79.0527	2	79.0527	14	79.0527	1
80.0534	2	80.0534	14	80.0534	1
81.054	2	81.054	14	81.054	2
82.0547	2	82.0547	13	82.0547	1
83.0554	2	83.0554	13	83.0554	1
84.056	3	84.056	14	84.056	2
85.0567	3	85.0567	15	85.0567	2
86.0574	3	86.0574	15	86.0574	2
87.058	2	87.058	15	87.058	1
88.0587	3	88.0587	14	88.0587	1
89.0594	3	89.0594	13	89.0594	1
90.06	2	90.06	11	90.06	2
91.0607	2	91.0607	11	91.0607	3
92.0614	2	92.0614	12	92.0614	3
93.062	3	93.062	13	93.062	3
94.0627	4	94.0627	12	94.0627	2
95.0634	5	95.0634	12	95.0634	2
96.064	5	96.064	13	96.064	2
97.0647	5	97.0647	14	97.0647	2
98.0654	4	98.0654	14	98.0654	2
99.066	3	99.066	12	99.066	2
100.067	3	100.067	11	100.067	1
101.067	2	101.067	10	101.067	0
102.068	2	102.068	10	102.068	0
103.069	3	103.069	10	103.069	0
104.069	3	104.069	10	104.069	1
105.07	4	105.07	10	105.07	1
106.071	5	106.071	10	106.071	2
107.071	5	107.071	10	107.071	1
108.072	5	108.072	10	108.072	1
109.073	4	109.073	9	109.073	1
110.073	5	110.073	8	110.073	1
111.074	6	111.074	7	111.074	1
112.075	6	112.075	7	112.075	1
113.075	6	113.075	7	113.075	0
114.076	6	114.076	7	114.076	0
115.077	5	115.077	7	115.077	0
116.077	4	116.077	7	116.077	0
117.078	4	117.078	7	117.078	0
118.079	6	118.079	7	118.079	0
119.079	6	119.079	6	119.079	0
120.08	6	120.08	4	120.08	0
121.081	5	121.081	3	121.081	0
122.081	5	122.081	2	122.081	0
123.082	5	123.082	2	123.082	0
124.083	4	124.083	3	124.083	1
125.083	3	125.083	4	125.083	1
126.084	3	126.084	5	126.084	2
127.085	3	127.085	5	127.085	3
128.085	3	128.085	6	128.085	3
129.086	4	129.086	6	129.086	2
130.087	4	130.087	6	130.087	2
131.087	5	131.087	6	131.087	1
132.088	6	132.088	5	132.088	1
133.089	8	133.089	4	133.089	1
134.089	8	134.089	5	134.089	1
135.09	9	135.09	7	135.09	2
136.091	9	136.091	9	136.091	2
137.091	8	137.091	9	137.091	1
138.092	7	138.092	8	138.092	1
139.093	7	139.093	7	139.093	1
140.093	7	140.093	6	140.093	1
141.094	8	141.094	6	141.094	1
142.095	8	142.095	6	142.095	0
143.095	8	143.095	5	143.095	0
144.096	7	144.096	5	144.096	0
145.097	6	145.097	6	145.097	1
146.097	5	146.097	6	146.097	1
147.098	5	147.098	7	147.098	1
148.099	5	148.099	7	148.099	1
149.099	5	149.099	7	149.099	1
150.1	5	150.1	6	150.1	1
151.101	5	151.101	4	151.101	1
152.101	5	152.101	2	152.101	1
153.102	4	153.102	1	153.102	1
154.103	4	154.103	1	154.103	1
155.103	4	155.103	2	155.103	0
156.104	4	156.104	4	156.104	0
157.105	3	157.105	5	157.105	0
158.105	2	158.105	7	158.105	0
159.106	1	159.106	7	159.106	1
160.107	1	160.107	6	160.107	1
161.107	2	161.107	5	161.107	1
162.108	4	162.108	5	162.108	1
163.109	4	163.109	4	163.109	0
164.109	3	164.109	3	164.109	0
165.11	3	165.11	4	165.11	0
166.111	2	166.111	5	166.111	0
167.111	2	167.111	5	167.111	0
168.112	2	168.112	6	168.112	0
169.113	2	169.113	7	169.113	0
170.113	2	170.113	8	170.113	0
171.114	3	171.114	8	171.114	0
172.115	3	172.115	8	172.115	0
173.115	3	173.115	8	173.115	0
174.116	2	174.116	6	174.116	0
175.117	1	175.117	5	175.117	0
176.117	0	176.117	5	176.117	0
177.118	0	177.118	5	177.118	0
178.119	0	178.119	4	178.119	0
179.119	0	179.119	4	179.119	0
180.12	1	180.12	4	180.12	0
181.121	0	181.121	5	181.121	0
182.121	0	182.121	6	182.121	0
183.122	1	183.122	6	183.122	0
184.123	1	184.123	5	184.123	0
185.123	2	185.123	4	185.123	0
186.124	2	186.124	3	186.124	1
187.125	3	187.125	3	187.125	1
188.125	2	188.125	3	188.125	1
189.126	1	189.126	3	189.126	0
190.127	2	190.127	4	190.127	0
191.127	2	191.127	5	191.127	0
192.128	2	192.128	6	192.128	0
193.129	1	193.129	6	193.129	1
194.129	1	194.129	6	194.129	1
195.13	1	195.13	5	195.13	1
196.131	1	196.131	4	196.131	0
197.131	1	197.131	4	197.131	0
198.132	1	198.132	4	198.132	1
199.133	1	199.133	4	199.133	1
200.133	2	200.133	4	200.133	1
201.134	3	201.134	4	201.134	0
202.135	4	202.135	5	202.135	0
203.135	3	203.135	6	203.135	0
204.136	2	204.136	7	204.136	0
205.137	1	205.137	6	205.137	0
206.137	1	206.137	5	206.137	0
207.138	2	207.138	6	207.138	0
208.139	2	208.139	8	208.139	0
209.139	2	209.139	9	209.139	0
210.14	1	210.14	9	210.14	0
211.141	1	211.141	8	211.141	0
212.141	1	212.141	7	212.141	0
213.142	1	213.142	6	213.142	0
214.143	1	214.143	6	214.143	0
215.143	1	215.143	6	215.143	0
216.144	1	216.144	7	216.144	0
217.145	2	217.145	7	217.145	0
218.145	3	218.145	6	218.145	0
219.146	4	219.146	5	219.146	1
220.147	4	220.147	7	220.147	1
221.147	4	221.147	8	221.147	1
222.148	3	222.148	8	222.148	1
223.149	2	223.149	8	223.149	1
224.149	2	224.149	8	224.149	1
225.15	2	225.15	7	225.15	1
226.151	2	226.151	7	226.151	1
227.151	3	227.151	7	227.151	1
228.152	4	228.152	6	228.152	1
229.153	4	229.153	6	229.153	1
230.153	5	230.153	6	230.153	0
231.154	4	231.154	6	231.154	0
232.155	3	232.155	6	232.155	0
233.155	2	233.155	7	233.155	1
234.156	1	234.156	8	234.156	1
235.157	1	235.157	8	235.157	1
236.157	1	236.157	8	236.157	0
237.158	2	237.158	7	237.158	0
238.159	2	238.159	6	238.159	0
239.159	2	239.159	6	239.159	1
240.16	1	240.16	6	240.16	2
241.161	0	241.161	6	241.161	2
242.161	0	242.161	4	242.161	2
243.162	1	243.162	3	243.162	1
244.163	0	244.163	2	244.163	1
245.163	0	245.163	2	245.163	1
246.164	0	246.164	2	246.164	1
247.165	1	247.165	2	247.165	1
248.165	2	248.165	0	248.165	0
249.166	2	249.166	0	249.166	0
250.167	1	250.167	1	250.167	0
251.167	2	251.167	1	251.167	1
252.168	2	252.168	2	252.168	2
253.169	2	253.169	2	253.169	2
254.169	1	254.169	3	254.169	2
255.17	0	255.17	5	255.17	2
256.171	0	256.171	6	256.171	2
257.171	1	257.171	6	257.171	2
258.172	2	258.172	6	258.172	3
259.173	4	259.173	6	259.173	3
260.173	5	260.173	5	260.173	3
261.174	5	261.174	5	261.174	3
262.175	5	262.175	6	262.175	3
263.175	4	263.175	7	263.175	4
264.176	3	264.176	7	264.176	4
265.177	3	265.177	6	265.177	4
266.177	4	266.177	5	266.177	3
267.178	4	267.178	4	267.178	3
268.179	5	268.179	4	268.179	3
269.179	4	269.179	3	269.179	2
270.18	4	270.18	2	270.18	2
271.181	3	271.181	1	271.181	2
272.181	3	272.181	0	272.181	2
273.182	2	273.182	0	273.182	2
274.183	1	274.183	1	274.183	2
275.183	1	275.183	2	275.183	2
276.184	0	276.184	2	276.184	2
277.185	0	277.185	3	277.185	2
278.185	0	278.185	4	278.185	2
279.186	1	279.186	4	279.186	2
280.187	1	280.187	4	280.187	2
281.187	2	281.187	4	281.187	3
282.188	3	282.188	3	282.188	3
283.189	4	283.189	3	283.189	3
284.189	5	284.189	3	284.189	3
285.19	4	285.19	3	285.19	3
286.191	3	286.191	3	286.191	2
287.191	2	287.191	3	287.191	2
288.192	1	288.192	2	288.192	2
289.193	1	289.193	1	289.193	2
290.193	1	290.193	1	290.193	2
291.194	2	291.194	0	291.194	1
292.195	2	292.195	1	292.195	0
293.195	2	293.195	1	293.195	0
294.196	2	294.196	0	294.196	0
295.197	2	295.197	0	295.197	1
296.197	3	296.197	1	296.197	1
297.198	3	297.198	2	297.198	1
298.199	4	298.199	2	298.199	1
299.199	5	299.199	2	299.199	1
300.2	6	300.2	1	300.2	0
301.201	6	301.201	1	301.201	0
302.201	5	302.201	0	302.201	0
303.202	4	303.202	1	303.202	1
304.203	2	304.203	3	304.203	1
305.203	0	305.203	6	305.203	1
306.204	0	306.204	7	306.204	1
307.205	1	307.205	6	307.205	1
308.205	2	308.205	6	308.205	1
309.206	3	309.206	6	309.206	1
310.207	2	310.207	5	310.207	1
311.207	2	311.207	5	311.207	0
312.208	2	312.208	5	312.208	0
313.209	2	313.209	5	313.209	0
314.209	2	314.209	5	314.209	0
315.21	2	315.21	4	315.21	0
316.211	3	316.211	4	316.211	1
317.211	3	317.211	3	317.211	1
318.212	3	318.212	3	318.212	1
319.213	3	319.213	3	319.213	1
320.213	2	320.213	3	320.213	1
321.214	1	321.214	3	321.214	1
322.215	2	322.215	3	322.215	1
323.215	3	323.215	3	323.215	1
324.216	4	324.216	2	324.216	1
325.217	4	325.217	2	325.217	1
326.217	4	326.217	2	326.217	1
327.218	4	327.218	3	327.218	1
328.219	4	328.219	5	328.219	1
329.219	3	329.219	5	329.219	1
330.22	3	330.22	4	330.22	1
331.221	3	331.221	4	331.221	1
332.221	3	332.221	4	332.221	1
333.222	3	333.222	3	333.222	1
334.223	3	334.223	3	334.223	2
335.223	2	335.223	2	335.223	2
336.224	2	336.224	2	336.224	1
337.225	1	337.225	2	337.225	1
338.225	2	338.225	3	338.225	0
339.226	2	339.226	4	339.226	1
340.227	3	340.227	4	340.227	1
341.227	2	341.227	3	341.227	0
342.228	2	342.228	2	342.228	0
343.229	2	343.229	1	343.229	0
344.229	2	344.229	1	344.229	0
345.23	2	345.23	0	345.23	0
346.231	1	346.231	0	346.231	0
347.231	0	347.231	1	347.231	0
348.232	1	348.232	3	348.232	0
349.233	1	349.233	4	349.233	1
350.233	2	350.233	4	350.233	1
351.234	3	351.234	4	351.234	1
352.235	3	352.235	3	352.235	2
353.235	3	353.235	3	353.235	2
354.236	3	354.236	3	354.236	2
355.237	2	355.237	4	355.237	2
356.237	2	356.237	4	356.237	2
357.238	2	357.238	3	357.238	2
358.239	3	358.239	3	358.239	2
359.239	2	359.239	2	359.239	2
360.24	2	360.24	1	360.24	2
361.241	1	361.241	1	361.241	2
362.241	1	362.241	1	362.241	2
363.242	2	363.242	0	363.242	2
364.243	2	364.243	0	364.243	1
365.243	2	365.243	0	365.243	1
366.244	2	366.244	0	366.244	1
367.245	2	367.245	0	367.245	1
368.245	2	368.245	0	368.245	1
369.246	2	369.246	0	369.246	0
370.247	2	370.247	0	370.247	0
371.247	2	371.247	0	371.247	0
372.248	3	372.248	0	372.248	0
373.249	3	373.249	0	373.249	0
374.249	3	374.249	0	374.249	0
375.25	3	375.25	0	375.25	0
376.251	3	376.251	0	376.251	0
377.252	3	377.252	0	377.252	0
378.252	3	378.252	0	378.252	0
379.253	3	379.253	0	379.253	0
380.254	3	380.254	0	380.254	1
381.254	4	381.254	1	381.254	1
382.255	3	382.255	1	382.255	1
383.256	3	383.256	2	383.256	2
384.256	3	384.256	3	384.256	2
385.257	4	385.257	3	385.257	2
386.258	5	386.258	3	386.258	2
387.258	6	387.258	4	387.258	1
388.259	6	388.259	4	388.259	1
389.26	5	389.26	4	389.26	0
390.26	4	390.26	4	390.26	0
391.261	3	391.261	3	391.261	1
392.262	2	392.262	3	392.262	2
393.262	3	393.262	3	393.262	2
394.263	4	394.263	4	394.263	2
395.264	4	395.264	4	395.264	1
396.264	4	396.264	3	396.264	1
397.265	4	397.265	3	397.265	1
398.266	4	398.266	3	398.266	1
399.266	5	399.266	3	399.266	0
400.267	4	400.267	2	400.267	0
401.268	4	401.268	2	401.268	1
402.268	3	402.268	2	402.268	1
403.269	4	403.269	2	403.269	1
404.27	5	404.27	2	404.27	1
405.27	5	405.27	2	405.27	0
406.271	3	406.271	2	406.271	0
407.272	2	407.272	2	407.272	0
408.272	1	408.272	2	408.272	0
409.273	1	409.273	2	409.273	1
410.274	3	410.274	2	410.274	1
411.274	3	411.274	3	411.274	1
412.275	3	412.275	2	412.275	1
413.276	2	413.276	2	413.276	1
414.276	2	414.276	2	414.276	1
415.277	2	415.277	3	415.277	1
416.278	2	416.278	2	416.278	1
417.278	2	417.278	2	417.278	1
418.279	0	418.279	2	418.279	1
419.28	0	419.28	3	419.28	1
420.28	0	420.28	3	420.28	2
421.281	0	421.281	4	421.281	2
422.282	0	422.282	4	422.282	2
423.282	0	423.282	4	423.282	2
424.283	0	424.283	4	424.283	2
425.284	1	425.284	3	425.284	2
426.284	1	426.284	2	426.284	1
427.285	2	427.285	1	427.285	0
428.286	2	428.286	1	428.286	1
429.286	2	429.286	0	429.286	1
430.287	2	430.287	0	430.287	1
431.288	2	431.288	0	431.288	1
432.288	1	432.288	0	432.288	1
433.289	1	433.289	0	433.289	0
434.29	1	434.29	0	434.29	0
435.29	1	435.29	0	435.29	0
436.291	1	436.291	0	436.291	0
437.292	1	437.292	0	437.292	0
438.292	1	438.292	0	438.292	1
439.293	1	439.293	0	439.293	2
440.294	2	440.294	0	440.294	2
441.294	1	441.294	1	441.294	2
442.295	1	442.295	2	442.295	3
443.296	2	443.296	2	443.296	3
444.296	2	444.296	3	444.296	3
445.297	1	445.297	3	445.297	3
446.298	1	446.298	3	446.298	1
447.298	1	447.298	3	447.298	1
448.299	1	448.299	2	448.299	1
449.3	2	449.3	2	449.3	1
450.3	1	450.3	1	450.3	0
451.301	1	451.301	0	451.301	0
452.302	1	452.302	0	452.302	1
453.302	2	453.302	1	453.302	1
454.303	2	454.303	2	454.303	1
455.304	3	455.304	2	455.304	1
456.304	2	456.304	3	456.304	1
457.305	2	457.305	3	457.305	1
458.306	2	458.306	2	458.306	1
459.306	3	459.306	1	459.306	0
460.307	3	460.307	1	460.307	0
461.308	2	461.308	1	461.308	0
462.308	2	462.308	1	462.308	1
463.309	3	463.309	2	463.309	2
464.31	3	464.31	2	464.31	2
465.31	3	465.31	2	465.31	1
466.311	2	466.311	1	466.311	1
467.312	2	467.312	1	467.312	0
468.312	3	468.312	1	468.312	0
469.313	3	469.313	2	469.313	1
470.314	3	470.314	2	470.314	1
471.314	2	471.314	2	471.314	1
472.315	1	472.315	2	472.315	1
473.316	2	473.316	1	473.316	1
474.316	2	474.316	1	474.316	1
475.317	2	475.317	2	475.317	1
476.318	2	476.318	3	476.318	1
477.318	2	477.318	4	477.318	0
478.319	1	478.319	4	478.319	0
479.32	1	479.32	4	479.32	0
480.32	1	480.32	3	480.32	0
481.321	2	481.321	2	481.321	0
482.322	2	482.322	1	482.322	0
483.322	2	483.322	1	483.322	0
484.323	3	484.323	2	484.323	0
485.324	2	485.324	2	485.324	0
486.324	1	486.324	2	486.324	0
487.325	1	487.325	2	487.325	1
488.326	1	488.326	1	488.326	1
489.326	2	489.326	0	489.326	1
490.327	2	490.327	0	490.327	1
491.328	1	491.328	0	491.328	1
492.328	0	492.328	0	492.328	0
493.329	0	493.329	1	493.329	0
494.33	0	494.33	0	494.33	0
495.33	1	495.33	0	495.33	0
496.331	1	496.331	0	496.331	0
497.332	1	497.332	1	497.332	0
498.332	1	498.332	1	498.332	0
499.333	1	499.333	1	499.333	0
500.334	1	500.334	1	500.334	1
501.334	2	501.334	1	501.334	1
502.335	2	502.335	0	502.335	1
503.336	3	503.336	0	503.336	1
504.336	3	504.336	1	504.336	1
505.337	3	505.337	2	505.337	1
506.338	3	506.338	2	506.338	1
507.338	4	507.338	2	507.338	1
508.339	5	508.339	2	508.339	1
509.34	6	509.34	2	509.34	1
510.34	6	510.34	2	510.34	0
511.341	6	511.341	1	511.341	0
512.342	6	512.342	1	512.342	0
513.342	6	513.342	1	513.342	0
514.343	6	514.343	2	514.343	0
515.344	5	515.344	3	515.344	0
516.344	4	516.344	3	516.344	0
517.345	4	517.345	3	517.345	0
518.346	3	518.346	3	518.346	0
519.346	3	519.346	3	519.346	1
520.347	2	520.347	2	520.347	2
521.348	3	521.348	0	521.348	2
522.348	3	522.348	0	522.348	2
523.349	4	523.349	0	523.349	2
524.35	3	524.35	0	524.35	1
525.35	2	525.35	0	525.35	1
526.351	1	526.351	0	526.351	1
527.352	0	527.352	0	527.352	1
528.352	0	528.352	0	528.352	2
529.353	1	529.353	0	529.353	2
530.354	1	530.354	0	530.354	1
531.354	0	531.354	0	531.354	0
532.355	0	532.355	0	532.355	0
533.356	0	533.356	0	533.356	1
534.356	1	534.356	0	534.356	1
535.357	2	535.357	0	535.357	1
536.358	3	536.358	0	536.358	0
537.358	3	537.358	0	537.358	0
538.359	2	538.359	0	538.359	0
539.36	2	539.36	1	539.36	0
540.36	3	540.36	1	540.36	1
541.361	3	541.361	1	541.361	1
542.362	3	542.362	1	542.362	0
543.362	3	543.362	3	543.362	0
544.363	4	544.363	3	544.363	0
545.364	4	545.364	3	545.364	0
546.364	3	546.364	3	546.364	1
547.365	4	547.365	3	547.365	1
548.366	4	548.366	3	548.366	1
549.366	5	549.366	3	549.366	1
550.367	5	550.367	3	550.367	1
551.368	5	551.368	2	551.368	1
552.368	5	552.368	2	552.368	1
553.369	4	553.369	3	553.369	2
554.37	3	554.37	4	554.37	2
555.37	2	555.37	5	555.37	3
556.371	2	556.371	5	556.371	3
557.372	2	557.372	5	557.372	3
558.372	2	558.372	4	558.372	3
559.373	1	559.373	3	559.373	4
560.374	1	560.374	3	560.374	4
561.374	0	561.374	3	561.374	5
562.375	0	562.375	3	562.375	5
563.376	1	563.376	3	563.376	4
564.376	2	564.376	3	564.376	4
565.377	3	565.377	3	565.377	3
566.378	3	566.378	3	566.378	4
567.378	2	567.378	3	567.378	3
568.379	2	568.379	2	568.379	3
569.38	2	569.38	3	569.38	3
570.38	2	570.38	3	570.38	3
571.381	4	571.381	3	571.381	3
572.382	5	572.382	2	572.382	3
573.382	6	573.382	1	573.382	3
574.383	5	574.383	0	574.383	3
575.384	4	575.384	0	575.384	4
576.384	2	576.384	0	576.384	5
577.385	2	577.385	1	577.385	5
578.386	2	578.386	1	578.386	6
579.386	3	579.386	0	579.386	6
580.387	4	580.387	0	580.387	7
581.388	4	581.388	1	581.388	7
582.388	3	582.388	2	582.388	7
583.389	2	583.389	3	583.389	7
584.39	2	584.39	2	584.39	6
585.39	1	585.39	2	585.39	6
586.391	2	586.391	2	586.391	6
587.392	3	587.392	2	587.392	7
588.392	5	588.392	2	588.392	8
589.393	5	589.393	3	589.393	9
590.394	4	590.394	4	590.394	8
591.394	3	591.394	3	591.394	8
592.395	3	592.395	2	592.395	9
593.396	4	593.396	1	593.396	9
594.396	5	594.396	1	594.396	9
595.397	4	595.397	1	595.397	8
596.398	4	596.398	1	596.398	8
597.398	3	597.398	1	597.398	9
598.399	2	598.399	1	598.399	9
599.4	2	599.4	1	599.4	10
600.4	2	600.4	1	600.4	10
601.401	2	601.401	0	601.401	10
602.402	2	602.402	0	602.402	10
603.402	3	603.402	0	603.402	10
604.403	3	604.403	2	604.403	9
605.404	2	605.404	3	605.404	8
606.404	3	606.404	3	606.404	6
607.405	4	607.405	3	607.405	4
608.406	4	608.406	2	608.406	2
609.406	4	609.406	2	609.406	0
610.407	3	610.407	1	610.407	0
611.408	3	611.408	1	611.408	0
612.408	3	612.408	0	612.408	0
613.409	3	613.409	0	613.409	0
614.41	4	614.41	0	614.41	0
615.41	3	615.41	1	615.41	0
616.411	2	616.411	2	616.411	0
617.412	2	617.412	3	617.412	1
618.412	2	618.412	3	618.412	2
619.413	3	619.413	2	619.413	3
620.414	3	620.414	2	620.414	2
621.414	3	621.414	1	621.414	1
622.415	2	622.415	1	622.415	1
623.416	2	623.416	1	623.416	0
624.416	2	624.416	1	624.416	0
625.417	3	625.417	1	625.417	1
626.418	2	626.418	2	626.418	1
627.418	2	627.418	2	627.418	2
628.419	2	628.419	2	628.419	2
629.42	2	629.42	1	629.42	2
630.42	3	630.42	1	630.42	2
631.421	3	631.421	1	631.421	2
632.422	2	632.422	2	632.422	1
633.422	1	633.422	2	633.422	1
634.423	1	634.423	2	634.423	0
635.424	1	635.424	3	635.424	1
636.424	1	636.424	3	636.424	1
637.425	2	637.425	4	637.425	2
638.426	2	638.426	4	638.426	2
639.426	3	639.426	3	639.426	2
640.427	4	640.427	3	640.427	1
641.428	4	641.428	4	641.428	1
642.428	4	642.428	3	642.428	2
643.429	3	643.429	3	643.429	2
644.43	2	644.43	2	644.43	3
645.43	2	645.43	2	645.43	3
646.431	1	646.431	2	646.431	3
647.432	1	647.432	2	647.432	3
648.432	1	648.432	4	648.432	3
649.433	1	649.433	5	649.433	3
650.434	1	650.434	5	650.434	3
651.434	2	651.434	4	651.434	3
652.435	3	652.435	3	652.435	3
653.436	3	653.436	2	653.436	3
654.436	3	654.436	3	654.436	3
655.437	3	655.437	3	655.437	2
656.438	3	656.438	4	656.438	2
657.438	3	657.438	5	657.438	1
658.439	2	658.439	5	658.439	2
659.44	1	659.44	4	659.44	2
660.44	0	660.44	4	660.44	2
661.441	0	661.441	4	661.441	2
662.442	1	662.442	5	662.442	1
663.442	2	663.442	6	663.442	0
664.443	3	664.443	6	664.443	0
665.444	3	665.444	6	665.444	0
666.444	3	666.444	5	666.444	1
667.445	3	667.445	5	667.445	1
668.446	3	668.446	5	668.446	1
669.446	3	669.446	4	669.446	1
670.447	3	670.447	4	670.447	2
671.448	2	671.448	4	671.448	2
672.448	2	672.448	4	672.448	2
673.449	3	673.449	4	673.449	2
674.45	4	674.45	3	674.45	2
675.45	5	675.45	4	675.45	1
676.451	4	676.451	5	676.451	1
677.452	3	677.452	6	677.452	1
678.452	2	678.452	5	678.452	0
679.453	2	679.453	4	679.453	0
680.454	2	680.454	4	680.454	1
681.454	3	681.454	4	681.454	1
682.455	4	682.455	4	682.455	1
683.456	4	683.456	3	683.456	1
684.456	2	684.456	3	684.456	1
685.457	0	685.457	2	685.457	1
686.458	0	686.458	2	686.458	1
687.458	1	687.458	2	687.458	1
688.459	2	688.459	1	688.459	2
689.46	3	689.46	0	689.46	2
690.46	3	690.46	0	690.46	1
691.461	3	691.461	1	691.461	0
692.462	3	692.462	2	692.462	0
693.462	2	693.462	2	693.462	0
694.463	1	694.463	3	694.463	1
695.464	0	695.464	2	695.464	1
696.464	0	696.464	2	696.464	1
697.465	0	697.465	2	697.465	1
698.466	0	698.466	2	698.466	1
699.466	0	699.466	3	699.466	1
700.467	1	700.467	4	700.467	1
701.468	4	701.468	4	701.468	1
702.468	9	702.468	4	702.468	1
703.469	19	703.469	3	703.469	1
704.47	27	704.47	2	704.47	2
705.47	31	705.47	1	705.47	2
706.471	32	706.471	1	706.471	2
707.472	31	707.472	0	707.472	2
708.472	30	708.472	1	708.472	3
709.473	30	709.473	1	709.473	3
710.474	29	710.474	1	710.474	2
711.474	29	711.474	1	711.474	2
712.475	30	712.475	2	712.475	2
713.476	29	713.476	3	713.476	2
714.476	28	714.476	3	714.476	2
715.477	27	715.477	3	715.477	2
716.478	27	716.478	3	716.478	2
717.478	27	717.478	2	717.478	2
718.479	27	718.479	1	718.479	2
719.48	26	719.48	2	719.48	2
720.48	25	720.48	2	720.48	3
721.481	24	721.481	2	721.481	2
722.482	23	722.482	1	722.482	2
723.482	22	723.482	1	723.482	2
724.483	23	724.483	1	724.483	2
725.484	22	725.484	2	725.484	3
726.484	21	726.484	2	726.484	3
727.485	20	727.485	3	727.485	3
728.486	19	728.486	3	728.486	3
729.486	18	729.486	3	729.486	3
730.487	18	730.487	2	730.487	3
731.488	18	731.488	1	731.488	2
732.488	17	732.488	1	732.488	2
733.489	16	733.489	1	733.489	2
734.49	16	734.49	1	734.49	1
735.49	16	735.49	1	735.49	0
736.491	17	736.491	1	736.491	0
737.492	17	737.492	1	737.492	1
738.492	17	738.492	2	738.492	1
739.493	18	739.493	2	739.493	1
740.494	17	740.494	2	740.494	0
741.494	17	741.494	1	741.494	0
742.495	17	742.495	0	742.495	1
743.496	16	743.496	0	743.496	1
744.496	15	744.496	0	744.496	2
745.497	15	745.497	0	745.497	2
746.498	14	746.498	1	746.498	1
747.498	13	747.498	2	747.498	0
748.499	12	748.499	2	748.499	0
749.5	11	749.5	1	749.5	0
750.5	11	750.5	0	750.5	1
751.501	11	751.501	0	751.501	2
752.502	11	752.502	0	752.502	1
753.502	11	753.502	0	753.502	1
754.503	10	754.503	0	754.503	1
755.504	10	755.504	0	755.504	1
756.504	11	756.504	0	756.504	1
