Time (HH:MM:SS) - Plot 0	RFU - Plot 0	Time (HH:MM:SS) - Plot 1	RFU - Plot 1	Time (HH:MM:SS) - Plot 2	RFU - Plot 2
55.0367	4	55.0367	2	55.0367	5
56.0374	4	56.0374	2	56.0374	4
57.038	4	57.038	4	57.038	4
58.0387	4	58.0387	6	58.0387	4
59.0394	3	59.0394	6	59.0394	4
60.04	3	60.04	5	60.04	5
61.0407	3	61.0407	3	61.0407	6
62.0414	4	62.0414	3	62.0414	7
63.042	4	63.042	3	63.042	6
64.0427	4	64.0427	3	64.0427	6
65.0434	4	65.0434	1	65.0434	6
66.044	5	66.044	0	66.044	7
67.0447	6	67.0447	2	67.0447	7
68.0454	6	68.0454	6	68.0454	5
69.046	5	69.046	6	69.046	3
70.0467	5	70.0467	5	70.0467	2
71.0474	5	71.0474	4	71.0474	2
72.048	4	72.048	4	72.048	4
73.0487	3	73.0487	4	73.0487	5
74.0494	3	74.0494	4	74.0494	6
75.05	3	75.05	2	75.05	6
76.0507	3	76.0507	1	76.0507	6
77.0514	3	77.0514	0	77.0514	7
78.052	2	78.052	2	78.052	7
79.0527	2	79.0527	4	79.0527	5
80.0534	2	80.0534	6	80.0534	3
81.054	4	81.054	6	81.054	3
82.0547	5	82.0547	5	82.0547	4
83.0554	6	83.0554	4	83.0554	4
84.056	6	84.056	3	84.056	5
85.0567	4	85.0567	2	85.0567	6
86.0574	3	86.0574	0	86.0574	7
87.058	4	87.058	0	87.058	8
88.0587	4	88.0587	1	88.0587	8
89.0594	4	89.0594	1	89.0594	7
90.06	3	90.06	2	90.06	6
91.0607	2	91.0607	4	91.0607	6
92.0614	3	92.0614	7	92.0614	6
93.062	4	93.062	9	93.062	7
94.0627	5	94.0627	9	94.0627	7
95.0634	6	95.0634	8	95.0634	8
96.064	5	96.064	5	96.064	9
97.0647	4	97.0647	2	97.0647	9
98.0654	3	98.0654	2	98.0654	8
99.066	3	99.066	4	99.066	7
100.067	2	100.067	5	100.067	6
101.067	3	101.067	6	101.067	5
102.068	4	102.068	5	102.068	6
103.069	4	103.069	4	103.069	6
104.069	3	104.069	4	104.069	7
105.07	2	105.07	4	105.07	6
106.071	2	106.071	4	106.071	5
107.071	3	107.071	3	107.071	4
108.072	3	108.072	4	108.072	5
109.073	3	109.073	5	109.073	5
110.073	3	110.073	4	110.073	6
111.074	3	111.074	4	111.074	5
112.075	2	112.075	4	112.075	5
113.075	2	113.075	4	113.075	4
114.076	2	114.076	3	114.076	4
115.077	2	115.077	3	115.077	5
116.077	2	116.077	4	116.077	6
117.078	2	117.078	4	117.078	5
118.079	2	118.079	2	118.079	5
119.079	2	119.079	0	119.079	5
120.08	2	120.08	0	120.08	6
121.081	3	121.081	0	121.081	7
122.081	3	122.081	3	122.081	7
123.082	3	123.082	4	123.082	5
124.083	2	124.083	3	124.083	5
125.083	2	125.083	1	125.083	5
126.084	2	126.084	1	126.084	6
127.085	2	127.085	3	127.085	6
128.085	2	128.085	5	128.085	4
129.086	2	129.086	5	129.086	3
130.087	2	130.087	3	130.087	3
131.087	1	131.087	2	131.087	4
132.088	1	132.088	1	132.088	4
133.089	2	133.089	2	133.089	3
134.089	2	134.089	2	134.089	3
135.09	1	135.09	2	135.09	3
136.091	0	136.091	2	136.091	4
137.091	0	137.091	2	137.091	5
138.092	1	138.092	3	138.092	5
139.093	1	139.093	4	139.093	4
140.093	0	140.093	5	140.093	5
141.094	1	141.094	5	141.094	6
142.095	1	142.095	5	142.095	6
143.095	0	143.095	6	143.095	5
144.096	0	144.096	7	144.096	3
145.097	0	145.097	8	145.097	2
146.097	0	146.097	8	146.097	2
147.098	0	147.098	7	147.098	2
148.099	0	148.099	8	148.099	2
149.099	0	149.099	10	149.099	3
150.1	0	150.1	9	150.1	3
151.101	0	151.101	6	151.101	3
152.101	1	152.101	4	152.101	2
153.102	2	153.102	5	153.102	2
154.103	2	154.103	5	154.103	1
155.103	2	155.103	5	155.103	1
156.104	2	156.104	5	156.104	1
157.105	2	157.105	4	157.105	1
158.105	2	158.105	2	158.105	2
159.106	3	159.106	1	159.106	4
160.107	3	160.107	0	160.107	5
161.107	3	161.107	0	161.107	5
162.108	3	162.108	0	162.108	5
163.109	3	163.109	0	163.109	4
164.109	3	164.109	2	164.109	2
165.11	2	165.11	5	165.11	1
166.111	2	166.111	7	166.111	1
167.111	1	167.111	9	167.111	2
168.112	0	168.112	8	168.112	3
169.113	0	169.113	6	169.113	4
170.113	0	170.113	4	170.113	4
171.114	0	171.114	4	171.114	4
172.115	0	172.115	3	172.115	4
173.115	1	173.115	2	173.115	5
174.116	1	174.116	3	174.116	6
175.117	1	175.117	4	175.117	6
176.117	1	176.117	6	176.117	6
177.118	1	177.118	7	177.118	5
178.119	2	178.119	8	178.119	4
179.119	2	179.119	8	179.119	3
180.12	2	180.12	8	180.12	2
181.121	3	181.121	7	181.121	3
182.121	3	182.121	4	182.121	3
183.122	3	183.122	2	183.122	3
184.123	2	184.123	2	184.123	2
185.123	1	185.123	3	185.123	2
186.124	0	186.124	4	186.124	3
187.125	0	187.125	5	187.125	4
188.125	0	188.125	5	188.125	4
189.126	1	189.126	4	189.126	4
190.127	2	190.127	3	190.127	4
191.127	3	191.127	1	191.127	4
192.128	3	192.128	1	192.128	3
193.129	4	193.129	2	193.129	2
194.129	4	194.129	3	194.129	2
195.13	3	195.13	5	195.13	4
196.131	2	196.131	7	196.131	5
197.131	2	197.131	8	197.131	5
198.132	3	198.132	7	198.132	4
199.133	4	199.133	7	199.133	3
200.133	5	200.133	6	200.133	3
201.134	6	201.134	5	201.134	3
202.135	5	202.135	5	202.135	3
203.135	4	203.135	5	203.135	3
204.136	4	204.136	5	204.136	3
205.137	3	205.137	5	205.137	2
206.137	3	206.137	5	206.137	2
207.138	3	207.138	5	207.138	3
208.139	3	208.139	5	208.139	4
209.139	4	209.139	5	209.139	4
210.14	4	210.14	5	210.14	2
211.141	4	211.141	5	211.141	2
212.141	4	212.141	4	212.141	3
213.142	5	213.142	3	213.142	4
214.143	5	214.143	3	214.143	4
215.143	5	215.143	5	215.143	3
216.144	4	216.144	6	216.144	4
217.145	4	217.145	8	217.145	5
218.145	4	218.145	9	218.145	6
219.146	3	219.146	9	219.146	5
220.147	3	220.147	7	220.147	3
221.147	3	221.147	5	221.147	1
222.148	4	222.148	4	222.148	1
223.149	4	223.149	5	223.149	3
224.149	4	224.149	6	224.149	3
225.15	3	225.15	7	225.15	3
226.151	3	226.151	7	226.151	2
227.151	3	227.151	8	227.151	3
228.152	3	228.152	8	228.152	3
229.153	2	229.153	7	229.153	3
230.153	2	230.153	7	230.153	2
231.154	2	231.154	7	231.154	1
232.155	1	232.155	6	232.155	0
233.155	1	233.155	5	233.155	0
234.156	1	234.156	4	234.156	0
235.157	1	235.157	4	235.157	0
236.157	1	236.157	3	236.157	0
237.158	0	237.158	2	237.158	0
238.159	0	238.159	1	238.159	1
239.159	0	239.159	1	239.159	2
240.16	0	240.16	3	240.16	2
241.161	0	241.161	3	241.161	1
242.161	1	242.161	2	242.161	1
243.162	2	243.162	0	243.162	1
244.163	2	244.163	0	244.163	1
245.163	2	245.163	2	245.163	1
246.164	2	246.164	3	246.164	1
247.165	2	247.165	3	247.165	0
248.165	2	248.165	3	248.165	0
249.166	3	249.166	3	249.166	0
250.167	3	250.167	4	250.167	1
251.167	3	251.167	5	251.167	2
252.168	4	252.168	6	252.168	2
253.169	5	253.169	6	253.169	3
254.169	5	254.169	6	254.169	3
255.17	5	255.17	6	255.17	4
256.171	4	256.171	9	256.171	4
257.171	3	257.171	8	257.171	3
258.172	3	258.172	6	258.172	2
259.173	2	259.173	4	259.173	1
260.173	3	260.173	3	260.173	0
261.174	3	261.174	3	261.174	0
262.175	3	262.175	3	262.175	1
263.175	3	263.175	3	263.175	2
264.176	3	264.176	3	264.176	3
265.177	4	265.177	2	265.177	4
266.177	4	266.177	2	266.177	3
267.178	3	267.178	2	267.178	3
268.179	3	268.179	3	268.179	3
269.179	3	269.179	4	269.179	3
270.18	2	270.18	4	270.18	3
271.181	2	271.181	4	271.181	3
272.181	2	272.181	5	272.181	3
273.182	2	273.182	7	273.182	2
274.183	2	274.183	7	274.183	2
275.183	2	275.183	6	275.183	2
276.184	2	276.184	4	276.184	2
277.185	2	277.185	4	277.185	3
278.185	1	278.185	5	278.185	1
279.186	1	279.186	6	279.186	0
280.187	0	280.187	5	280.187	0
281.187	0	281.187	5	281.187	1
282.188	0	282.188	4	282.188	2
283.189	0	283.189	5	283.189	2
284.189	1	284.189	6	284.189	2
285.19	1	285.19	7	285.19	2
286.191	2	286.191	6	286.191	2
287.191	2	287.191	5	287.191	2
288.192	3	288.192	4	288.192	2
289.193	3	289.193	4	289.193	1
290.193	3	290.193	4	290.193	1
291.194	3	291.194	5	291.194	1
292.195	4	292.195	6	292.195	1
293.195	3	293.195	7	293.195	2
294.196	3	294.196	6	294.196	2
295.197	2	295.197	5	295.197	1
296.197	1	296.197	3	296.197	0
297.198	0	297.198	1	297.198	0
298.199	0	298.199	0	298.199	0
299.199	0	299.199	0	299.199	0
300.2	1	300.2	0	300.2	0
301.201	1	301.201	0	301.201	0
302.201	2	302.201	0	302.201	0
303.202	2	303.202	1	303.202	0
304.203	2	304.203	2	304.203	0
305.203	3	305.203	3	305.203	0
306.204	3	306.204	3	306.204	0
307.205	3	307.205	3	307.205	0
308.205	3	308.205	2	308.205	0
309.206	2	309.206	1	309.206	1
310.207	3	310.207	0	310.207	1
311.207	3	311.207	1	311.207	2
312.208	3	312.208	2	312.208	3
313.209	2	313.209	3	313.209	4
314.209	3	314.209	4	314.209	4
315.21	3	315.21	5	315.21	4
316.211	3	316.211	5	316.211	3
317.211	2	317.211	6	317.211	3
318.212	2	318.212	6	318.212	3
319.213	2	319.213	5	319.213	3
320.213	2	320.213	4	320.213	3
321.214	2	321.214	3	321.214	3
322.215	2	322.215	4	322.215	2
323.215	2	323.215	3	323.215	1
324.216	2	324.216	2	324.216	2
325.217	2	325.217	2	325.217	3
326.217	2	326.217	2	326.217	3
327.218	2	327.218	3	327.218	3
328.219	2	328.219	4	328.219	2
329.219	2	329.219	5	329.219	1
330.22	1	330.22	5	330.22	0
331.221	0	331.221	4	331.221	0
332.221	0	332.221	3	332.221	1
333.222	1	333.222	2	333.222	2
334.223	1	334.223	1	334.223	3
335.223	1	335.223	1	335.223	3
336.224	1	336.224	0	336.224	1
337.225	1	337.225	0	337.225	0
338.225	1	338.225	1	338.225	0
339.226	2	339.226	2	339.226	1
340.227	2	340.227	3	340.227	3
341.227	2	341.227	3	341.227	4
342.228	2	342.228	3	342.228	5
343.229	2	343.229	3	343.229	5
344.229	2	344.229	2	344.229	5
345.23	1	345.23	1	345.23	5
346.231	0	346.231	1	346.231	4
347.231	0	347.231	1	347.231	4
348.232	0	348.232	2	348.232	4
349.233	1	349.233	4	349.233	4
350.233	2	350.233	5	350.233	5
351.234	1	351.234	6	351.234	5
352.235	1	352.235	6	352.235	4
353.235	2	353.235	6	353.235	4
354.236	2	354.236	8	354.236	3
355.237	2	355.237	9	355.237	1
356.237	2	356.237	9	356.237	0
357.238	2	357.238	7	357.238	0
358.239	1	358.239	5	358.239	1
359.239	1	359.239	5	359.239	1
360.24	0	360.24	5	360.24	0
361.241	1	361.241	6	361.241	0
362.241	1	362.241	5	362.241	0
363.242	2	363.242	4	363.242	1
364.243	1	364.243	4	364.243	2
365.243	0	365.243	3	365.243	1
366.244	0	366.244	1	366.244	1
367.245	1	367.245	0	367.245	1
368.245	4	368.245	0	368.245	2
369.246	4	369.246	1	369.246	2
370.247	4	370.247	3	370.247	2
371.247	4	371.247	4	371.247	1
372.248	3	372.248	4	372.248	2
373.249	1	373.249	3	373.249	3
374.249	0	374.249	2	374.249	3
375.25	1	375.25	1	375.25	3
376.251	2	376.251	0	376.251	3
377.252	3	377.252	1	377.252	2
378.252	3	378.252	1	378.252	2
379.253	3	379.253	2	379.253	2
380.254	2	380.254	2	380.254	2
381.254	2	381.254	2	381.254	2
382.255	1	382.255	3	382.255	1
383.256	0	383.256	4	383.256	1
384.256	0	384.256	3	384.256	1
385.257	0	385.257	1	385.257	1
386.258	1	386.258	1	386.258	2
387.258	1	387.258	2	387.258	3
388.259	1	388.259	2	388.259	3
389.26	2	389.26	2	389.26	3
390.26	2	390.26	3	390.26	3
391.261	2	391.261	4	391.261	3
392.262	2	392.262	5	392.262	3
393.262	2	393.262	4	393.262	3
394.263	2	394.263	4	394.263	3
395.264	3	395.264	4	395.264	3
396.264	3	396.264	3	396.264	3
397.265	2	397.265	4	397.265	3
398.266	1	398.266	4	398.266	3
399.266	1	399.266	4	399.266	2
400.267	1	400.267	3	400.267	2
401.268	2	401.268	3	401.268	2
402.268	2	402.268	2	402.268	3
403.269	1	403.269	3	403.269	3
404.27	1	404.27	4	404.27	3
405.27	1	405.27	3	405.27	3
406.271	1	406.271	3	406.271	3
407.272	1	407.272	3	407.272	3
408.272	1	408.272	3	408.272	4
409.273	1	409.273	4	409.273	4
410.274	1	410.274	4	410.274	3
411.274	1	411.274	4	411.274	3
412.275	0	412.275	4	412.275	3
413.276	0	413.276	3	413.276	3
414.276	0	414.276	2	414.276	3
415.277	1	415.277	2	415.277	2
416.278	1	416.278	2	416.278	1
417.278	1	417.278	3	417.278	0
418.279	1	418.279	4	418.279	1
419.28	2	419.28	5	419.28	2
420.28	2	420.28	5	420.28	2
421.281	2	421.281	2	421.281	3
422.282	3	422.282	0	422.282	3
423.282	3	423.282	0	423.282	3
424.283	4	424.283	1	424.283	2
425.284	4	425.284	2	425.284	2
426.284	3	426.284	2	426.284	3
427.285	3	427.285	2	427.285	4
428.286	2	428.286	3	428.286	5
429.286	2	429.286	4	429.286	4
430.287	2	430.287	6	430.287	3
431.288	2	431.288	7	431.288	2
432.288	2	432.288	7	432.288	1
433.289	2	433.289	6	433.289	1
434.29	2	434.29	6	434.29	2
435.29	2	435.29	5	435.29	2
436.291	1	436.291	4	436.291	2
437.292	1	437.292	4	437.292	3
438.292	1	438.292	5	438.292	3
439.293	1	439.293	5	439.293	3
440.294	1	440.294	5	440.294	3
441.294	1	441.294	6	441.294	3
442.295	2	442.295	6	442.295	3
443.296	2	443.296	6	443.296	2
444.296	2	444.296	6	444.296	1
445.297	2	445.297	4	445.297	1
446.298	2	446.298	3	446.298	0
447.298	2	447.298	3	447.298	0
448.299	1	448.299	3	448.299	1
449.3	1	449.3	4	449.3	2
450.3	1	450.3	5	450.3	4
451.301	2	451.301	5	451.301	5
452.302	2	452.302	6	452.302	5
453.302	2	453.302	6	453.302	4
454.303	2	454.303	5	454.303	3
455.304	2	455.304	4	455.304	2
456.304	2	456.304	4	456.304	2
457.305	1	457.305	3	457.305	2
458.306	1	458.306	2	458.306	2
459.306	0	459.306	2	459.306	2
460.307	0	460.307	4	460.307	1
461.308	0	461.308	4	461.308	0
462.308	1	462.308	4	462.308	0
463.309	1	463.309	4	463.309	1
464.31	2	464.31	4	464.31	1
465.31	2	465.31	3	465.31	1
466.311	2	466.311	2	466.311	0
467.312	2	467.312	2	467.312	0
468.312	2	468.312	1	468.312	1
469.313	2	469.313	0	469.313	2
470.314	2	470.314	0	470.314	2
471.314	1	471.314	0	471.314	1
472.315	0	472.315	0	472.315	1
473.316	0	473.316	0	473.316	1
474.316	0	474.316	0	474.316	2
475.317	1	475.317	1	475.317	5
476.318	1	476.318	2	476.318	5
477.318	2	477.318	3	477.318	5
478.319	2	478.319	3	478.319	5
479.32	2	479.32	2	479.32	4
480.32	3	480.32	2	480.32	2
481.321	3	481.321	2	481.321	1
482.322	3	482.322	2	482.322	0
483.322	3	483.322	2	483.322	0
484.323	3	484.323	3	484.323	0
485.324	2	485.324	2	485.324	1
486.324	1	486.324	0	486.324	2
487.325	1	487.325	0	487.325	2
488.326	1	488.326	1	488.326	2
489.326	1	489.326	3	489.326	2
490.327	1	490.327	4	490.327	1
491.328	0	491.328	5	491.328	1
492.328	0	492.328	6	492.328	2
493.329	0	493.329	6	493.329	2
494.33	0	494.33	5	494.33	2
495.33	1	495.33	4	495.33	2
496.331	1	496.331	4	496.331	1
497.332	1	497.332	4	497.332	1
498.332	2	498.332	3	498.332	2
499.333	2	499.333	3	499.333	2
500.334	2	500.334	3	500.334	3
501.334	3	501.334	3	501.334	3
502.335	2	502.335	3	502.335	3
503.336	2	503.336	3	503.336	3
504.336	3	504.336	2	504.336	3
505.337	3	505.337	2	505.337	3
506.338	3	506.338	2	506.338	3
507.338	2	507.338	2	507.338	3
508.339	2	508.339	2	508.339	4
509.34	2	509.34	1	509.34	4
510.34	2	510.34	1	510.34	4
511.341	2	511.341	1	511.341	3
512.342	1	512.342	2	512.342	3
513.342	0	513.342	3	513.342	2
514.343	0	514.343	3	514.343	2
515.344	0	515.344	4	515.344	1
516.344	1	516.344	4	516.344	2
517.345	2	517.345	5	517.345	3
518.346	3	518.346	4	518.346	3
519.346	3	519.346	4	519.346	3
520.347	3	520.347	4	520.347	2
521.348	2	521.348	5	521.348	2
522.348	2	522.348	5	522.348	2
523.349	1	523.349	4	523.349	2
524.35	1	524.35	3	524.35	3
525.35	1	525.35	1	525.35	4
526.351	1	526.351	1	526.351	4
527.352	1	527.352	0	527.352	3
528.352	1	528.352	1	528.352	1
529.353	1	529.353	1	529.353	0
530.354	2	530.354	1	530.354	0
531.354	2	531.354	1	531.354	1
532.355	2	532.355	1	532.355	2
533.356	1	533.356	1	533.356	2
534.356	1	534.356	1	534.356	2
535.357	1	535.357	2	535.357	2
536.358	1	536.358	3	536.358	3
537.358	2	537.358	3	537.358	3
538.359	2	538.359	3	538.359	3
539.36	3	539.36	2	539.36	3
540.36	3	540.36	2	540.36	2
541.361	3	541.361	3	541.361	2
542.362	3	542.362	4	542.362	1
543.362	3	543.362	4	543.362	1
544.363	3	544.363	4	544.363	1
545.364	3	545.364	4	545.364	1
546.364	2	546.364	4	546.364	1
547.365	2	547.365	2	547.365	1
548.366	2	548.366	1	548.366	2
549.366	2	549.366	1	549.366	2
550.367	2	550.367	2	550.367	2
551.368	2	551.368	4	551.368	3
552.368	2	552.368	5	552.368	3
553.369	1	553.369	4	553.369	2
554.37	1	554.37	3	554.37	2
555.37	1	555.37	3	555.37	2
556.371	1	556.371	3	556.371	2
557.372	1	557.372	2	557.372	2
558.372	1	558.372	1	558.372	2
559.373	0	559.373	1	559.373	3
560.374	0	560.374	1	560.374	4
561.374	0	561.374	2	561.374	4
562.375	1	562.375	3	562.375	3
563.376	2	563.376	4	563.376	3
564.376	2	564.376	4	564.376	2
565.377	2	565.377	4	565.377	2
566.378	1	566.378	4	566.378	2
567.378	1	567.378	5	567.378	2
568.379	3	568.379	5	568.379	3
569.38	3	569.38	3	569.38	3
570.38	3	570.38	3	570.38	3
571.381	3	571.381	3	571.381	3
572.382	2	572.382	4	572.382	2
573.382	2	573.382	6	573.382	1
574.383	1	574.383	7	574.383	2
575.384	1	575.384	7	575.384	2
576.384	1	576.384	5	576.384	2
577.385	1	577.385	5	577.385	1
578.386	2	578.386	5	578.386	2
579.386	2	579.386	6	579.386	4
580.387	2	580.387	5	580.387	5
581.388	2	581.388	5	581.388	6
582.388	1	582.388	5	582.388	5
583.389	1	583.389	5	583.389	4
584.39	1	584.39	6	584.39	3
585.39	1	585.39	6	585.39	3
586.391	1	586.391	5	586.391	2
587.392	2	587.392	4	587.392	1
588.392	2	588.392	3	588.392	0
589.393	2	589.393	4	589.393	0
590.394	2	590.394	6	590.394	1
591.394	2	591.394	7	591.394	1
592.395	2	592.395	7	592.395	1
593.396	2	593.396	6	593.396	1
594.396	2	594.396	5	594.396	0
595.397	2	595.397	5	595.397	0
596.398	2	596.398	5	596.398	1
597.398	3	597.398	5	597.398	1
598.399	4	598.399	5	598.399	1
599.4	4	599.4	4	599.4	1
600.4	4	600.4	4	600.4	2
601.401	2	601.401	3	601.401	3
602.402	2	602.402	2	602.402	4
603.402	2	603.402	1	603.402	4
604.403	3	604.403	1	604.403	4
605.404	3	605.404	0	605.404	3
606.404	3	606.404	1	606.404	2
607.405	3	607.405	3	607.405	1
608.406	2	608.406	5	608.406	1
609.406	1	609.406	4	609.406	2
610.407	1	610.407	4	610.407	2
611.408	1	611.408	3	611.408	2
612.408	1	612.408	1	612.408	3
613.409	2	613.409	0	613.409	3
614.41	2	614.41	0	614.41	3
615.41	2	615.41	0	615.41	3
616.411	2	616.411	0	616.411	4
617.412	3	617.412	0	617.412	4
618.412	3	618.412	0	618.412	5
619.413	3	619.413	1	619.413	4
620.414	3	620.414	1	620.414	3
621.414	3	621.414	1	621.414	1
622.415	2	622.415	0	622.415	1
623.416	2	623.416	1	623.416	1
624.416	2	624.416	2	624.416	2
625.417	2	625.417	2	625.417	3
626.418	2	626.418	3	626.418	4
627.418	2	627.418	4	627.418	3
628.419	2	628.419	4	628.419	2
629.42	2	629.42	3	629.42	2
630.42	3	630.42	1	630.42	2
631.421	3	631.421	0	631.421	2
632.422	3	632.422	0	632.422	2
633.422	2	633.422	0	633.422	3
634.423	2	634.423	1	634.423	4
635.424	2	635.424	1	635.424	3
636.424	3	636.424	2	636.424	2
637.425	3	637.425	3	637.425	1
638.426	3	638.426	5	638.426	1
639.426	3	639.426	5	639.426	2
640.427	2	640.427	5	640.427	3
641.428	2	641.428	5	641.428	4
642.428	1	642.428	3	642.428	4
643.429	1	643.429	3	643.429	4
644.43	1	644.43	3	644.43	4
645.43	2	645.43	5	645.43	5
646.431	2	646.431	5	646.431	6
647.432	2	647.432	4	647.432	6
648.432	2	648.432	4	648.432	6
649.433	2	649.433	5	649.433	6
650.434	2	650.434	6	650.434	6
651.434	2	651.434	6	651.434	7
652.435	2	652.435	6	652.435	7
653.436	1	653.436	7	653.436	7
654.436	1	654.436	8	654.436	6
655.437	1	655.437	8	655.437	6
656.438	0	656.438	6	656.438	6
657.438	0	657.438	4	657.438	6
658.439	1	658.439	3	658.439	7
659.44	1	659.44	4	659.44	7
660.44	1	660.44	6	660.44	7
661.441	0	661.441	6	661.441	6
662.442	1	662.442	6	662.442	6
663.442	1	663.442	5	663.442	5
664.443	1	664.443	4	664.443	4
665.444	1	665.444	3	665.444	3
666.444	0	666.444	3	666.444	2
667.445	0	667.445	4	667.445	2
668.446	1	668.446	5	668.446	2
669.446	1	669.446	4	669.446	2
670.447	1	670.447	4	670.447	2
671.448	1	671.448	3	671.448	3
672.448	1	672.448	3	672.448	2
673.449	1	673.449	4	673.449	1
674.45	1	674.45	5	674.45	1
675.45	1	675.45	5	675.45	2
676.451	1	676.451	5	676.451	3
677.452	2	677.452	5	677.452	3
678.452	3	678.452	4	678.452	3
679.453	3	679.453	3	679.453	4
680.454	2	680.454	3	680.454	5
681.454	2	681.454	5	681.454	5
682.455	2	682.455	6	682.455	5
683.456	3	683.456	6	683.456	5
684.456	3	684.456	6	684.456	5
685.457	3	685.457	6	685.457	4
686.458	3	686.458	6	686.458	4
687.458	3	687.458	7	687.458	3
688.459	3	688.459	7	688.459	3
689.46	2	689.46	5	689.46	3
690.46	2	690.46	2	690.46	3
691.461	2	691.461	1	691.461	3
692.462	1	692.462	1	692.462	3
693.462	1	693.462	1	693.462	3
694.463	1	694.463	1	694.463	4
695.464	1	695.464	1	695.464	4
696.464	2	696.464	1	696.464	4
697.465	2	697.465	2	697.465	3
698.466	2	698.466	3	698.466	3
699.466	2	699.466	2	699.466	4
700.467	2	700.467	2	700.467	4
701.468	1	701.468	1	701.468	4
702.468	1	702.468	1	702.468	4
703.469	1	703.469	0	703.469	4
704.47	1	704.47	0	704.47	5
705.47	0	705.47	0	705.47	5
706.471	0	706.471	1	706.471	5
707.472	1	707.472	2	707.472	6
708.472	1	708.472	2	708.472	6
709.473	1	709.473	3	709.473	6
710.474	2	710.474	4	710.474	5
711.474	2	711.474	5	711.474	5
712.475	2	712.475	5	712.475	5
713.476	2	713.476	4	713.476	5
714.476	1	714.476	4	714.476	5
715.477	0	715.477	4	715.477	6
716.478	0	716.478	3	716.478	7
717.478	0	717.478	2	717.478	7
718.479	0	718.479	3	718.479	6
719.48	0	719.48	4	719.48	6
720.48	0	720.48	4	720.48	6
721.481	0	721.481	4	721.481	7
722.482	1	722.482	4	722.482	7
723.482	1	723.482	4	723.482	6
724.483	2	724.483	5	724.483	5
725.484	2	725.484	6	725.484	5
726.484	1	726.484	6	726.484	5
727.485	0	727.485	5	727.485	4
728.486	0	728.486	5	728.486	4
729.486	0	729.486	4	729.486	3
730.487	0	730.487	3	730.487	2
731.488	1	731.488	2	731.488	2
732.488	1	732.488	1	732.488	3
733.489	0	733.489	1	733.489	4
734.49	1	734.49	2	734.49	4
735.49	2	735.49	3	735.49	3
736.491	2	736.491	2	736.491	3
737.492	3	737.492	1	737.492	2
738.492	3	738.492	0	738.492	1
739.493	2	739.493	0	739.493	2
740.494	1	740.494	0	740.494	2
741.494	1	741.494	1	741.494	3
742.495	2	742.495	1	742.495	3
743.496	2	743.496	1	743.496	3
744.496	2	744.496	2	744.496	2
745.497	1	745.497	3	745.497	1
746.498	1	746.498	4	746.498	1
747.498	2	747.498	4	747.498	1
748.499	3	748.499	3	748.499	2
749.5	3	749.5	3	749.5	3
750.5	3	750.5	3	750.5	4
751.501	3	751.501	4	751.501	4
752.502	3	752.502	6	752.502	3
753.502	3	753.502	6	753.502	2
754.503	2	754.503	5	754.503	2
755.504	2	755.504	4	755.504	3
756.504	2	756.504	4	756.504	3
