Time (HH:MM:SS) - Plot 0	RFU - Plot 0	Time (HH:MM:SS) - Plot 1	RFU - Plot 1	Time (HH:MM:SS) - Plot 2	RFU - Plot 2
55.0367	51	55.0367	10	55.0367	0
56.0374	50	56.0374	9	56.0374	0
57.038	49	57.038	8	57.038	1
58.0387	48	58.0387	8	58.0387	2
59.0394	49	59.0394	8	59.0394	3
60.04	50	60.04	8	60.04	4
61.0407	49	61.0407	8	61.0407	5
62.0414	49	62.0414	8	62.0414	5
63.042	49	63.042	7	63.042	5
64.0427	49	64.0427	6	64.0427	4
65.0434	51	65.0434	5	65.0434	4
66.044	52	66.044	6	66.044	4
67.0447	53	67.0447	7	67.0447	4
68.0454	53	68.0454	7	68.0454	3
69.046	53	69.046	6	69.046	3
70.0467	55	70.0467	4	70.0467	3
71.0474	57	71.0474	3	71.0474	3
72.048	57	72.048	2	72.048	3
73.0487	56	73.0487	1	73.0487	4
74.0494	57	74.0494	2	74.0494	4
75.05	58	75.05	2	75.05	4
76.0507	60	76.0507	3	76.0507	4
77.0514	61	77.0514	3	77.0514	4
78.052	63	78.052	4	78.052	3
79.0527	67	79.0527	4	79.0527	3
80.0534	73	80.0534	4	80.0534	3
81.054	78	81.054	4	81.054	3
82.0547	80	82.0547	5	82.0547	2
83.0554	77	83.0554	5	83.0554	2
84.056	75	84.056	4	84.056	2
85.0567	70	85.0567	5	85.0567	2
86.0574	67	86.0574	6	86.0574	1
87.058	67	87.058	6	87.058	1
88.0587	66	88.0587	6	88.0587	2
89.0594	65	89.0594	6	89.0594	2
90.06	65	90.06	6	90.06	3
91.0607	67	91.0607	5	91.0607	4
92.0614	69	92.0614	5	92.0614	3
93.062	72	93.062	5	93.062	2
94.0627	73	94.0627	4	94.0627	1
95.0634	74	95.0634	4	95.0634	0
96.064	74	96.064	4	96.064	0
97.0647	73	97.0647	5	97.0647	1
98.0654	73	98.0654	6	98.0654	2
99.066	72	99.066	6	99.066	2
100.067	72	100.067	7	100.067	2
101.067	70	101.067	7	101.067	1
102.068	67	102.068	7	102.068	0
103.069	64	103.069	7	103.069	0
104.069	61	104.069	6	104.069	0
105.07	60	105.07	7	105.07	0
106.071	63	106.071	7	106.071	0
107.071	69	107.071	7	107.071	0
108.072	72	108.072	7	108.072	0
109.073	69	109.073	6	109.073	0
110.073	65	110.073	5	110.073	0
111.074	63	111.074	5	111.074	0
112.075	63	112.075	6	112.075	0
113.075	62	113.075	7	113.075	0
114.076	59	114.076	7	114.076	0
115.077	56	115.077	7	115.077	1
116.077	53	116.077	7	116.077	1
117.078	51	117.078	8	117.078	2
118.079	52	118.079	8	118.079	2
119.079	53	119.079	7	119.079	1
120.08	54	120.08	5	120.08	1
121.081	51	121.081	4	121.081	0
122.081	48	122.081	4	122.081	0
123.082	46	123.082	5	123.082	1
124.083	46	124.083	6	124.083	1
125.083	48	125.083	7	125.083	1
126.084	47	126.084	8	126.084	1
127.085	43	127.085	8	127.085	2
128.085	41	128.085	8	128.085	3
129.086	39	129.086	8	129.086	2
130.087	36	130.087	8	130.087	2
131.087	34	131.087	8	131.087	1
132.088	32	132.088	7	132.088	1
133.089	29	133.089	8	133.089	1
134.089	26	134.089	8	134.089	1
135.09	24	135.09	8	135.09	1
136.091	21	136.091	9	136.091	1
137.091	20	137.091	9	137.091	2
138.092	17	138.092	9	138.092	3
139.093	13	139.093	9	139.093	3
140.093	8	140.093	8	140.093	3
141.094	4	141.094	7	141.094	2
142.095	3	142.095	7	142.095	2
143.095	2	143.095	8	143.095	2
144.096	2	144.096	8	144.096	2
145.097	2	145.097	8	145.097	1
146.097	1	146.097	8	146.097	1
147.098	0	147.098	7	147.098	0
148.099	0	148.099	8	148.099	0
149.099	0	149.099	7	149.099	0
150.1	0	150.1	6	150.1	0
151.101	0	151.101	4	151.101	1
152.101	0	152.101	3	152.101	1
153.102	0	153.102	4	153.102	2
154.103	0	154.103	5	154.103	2
155.103	0	155.103	6	155.103	1
156.104	0	156.104	8	156.104	0
157.105	0	157.105	9	157.105	0
158.105	0	158.105	9	158.105	0
159.106	0	159.106	9	159.106	1
160.107	0	160.107	8	160.107	2
161.107	0	161.107	8	161.107	2
162.108	0	162.108	9	162.108	2
163.109	0	163.109	9	163.109	2
164.109	0	164.109	9	164.109	2
165.11	0	165.11	9	165.11	2
166.111	0	166.111	8	166.111	0
167.111	0	167.111	6	167.111	0
168.112	0	168.112	5	168.112	0
169.113	0	169.113	4	169.113	0
170.113	0	170.113	4	170.113	0
171.114	1	171.114	4	171.114	0
172.115	2	172.115	4	172.115	0
173.115	2	173.115	4	173.115	1
174.116	3	174.116	4	174.116	1
175.117	3	175.117	4	175.117	1
176.117	4	176.117	5	176.117	1
177.118	4	177.118	6	177.118	0
178.119	5	178.119	7	178.119	0
179.119	5	179.119	7	179.119	0
180.12	5	180.12	6	180.12	0
181.121	5	181.121	6	181.121	0
182.121	4	182.121	6	182.121	0
183.122	3	183.122	6	183.122	0
184.123	4	184.123	6	184.123	0
185.123	5	185.123	6	185.123	0
186.124	5	186.124	6	186.124	0
187.125	5	187.125	5	187.125	0
188.125	5	188.125	4	188.125	0
189.126	4	189.126	4	189.126	0
190.127	3	190.127	4	190.127	0
191.127	4	191.127	4	191.127	0
192.128	5	192.128	4	192.128	0
193.129	5	193.129	4	193.129	0
194.129	3	194.129	4	194.129	1
195.13	1	195.13	5	195.13	1
196.131	1	196.131	6	196.131	1
197.131	1	197.131	6	197.131	1
198.132	1	198.132	5	198.132	2
199.133	0	199.133	5	199.133	4
200.133	0	200.133	4	200.133	5
201.134	0	201.134	4	201.134	5
202.135	0	202.135	5	202.135	4
203.135	1	203.135	5	203.135	4
204.136	1	204.136	5	204.136	4
205.137	2	205.137	4	205.137	3
206.137	1	206.137	3	206.137	3
207.138	2	207.138	3	207.138	2
208.139	2	208.139	3	208.139	3
209.139	2	209.139	3	209.139	3
210.14	2	210.14	4	210.14	3
211.141	1	211.141	4	211.141	3
212.141	0	212.141	4	212.141	3
213.142	0	213.142	5	213.142	3
214.143	0	214.143	4	214.143	3
215.143	0	215.143	4	215.143	3
216.144	0	216.144	4	216.144	3
217.145	0	217.145	4	217.145	3
218.145	0	218.145	4	218.145	3
219.146	0	219.146	4	219.146	3
220.147	0	220.147	3	220.147	3
221.147	0	221.147	4	221.147	3
222.148	0	222.148	4	222.148	4
223.149	0	223.149	5	223.149	4
224.149	0	224.149	5	224.149	4
225.15	0	225.15	5	225.15	5
226.151	0	226.151	4	226.151	5
227.151	0	227.151	3	227.151	5
228.152	0	228.152	2	228.152	5
229.153	0	229.153	1	229.153	4
230.153	0	230.153	1	230.153	4
231.154	0	231.154	1	231.154	4
232.155	0	232.155	1	232.155	4
233.155	0	233.155	0	233.155	4
234.156	0	234.156	0	234.156	3
235.157	1	235.157	0	235.157	3
236.157	3	236.157	1	236.157	2
237.158	3	237.158	2	237.158	2
238.159	2	238.159	2	238.159	2
239.159	1	239.159	2	239.159	3
240.16	1	240.16	2	240.16	3
241.161	1	241.161	1	241.161	2
242.161	1	242.161	0	242.161	1
243.162	1	243.162	0	243.162	0
244.163	0	244.163	0	244.163	0
245.163	0	245.163	0	245.163	1
246.164	0	246.164	0	246.164	3
247.165	0	247.165	0	247.165	3
248.165	1	248.165	1	248.165	4
249.166	3	249.166	1	249.166	4
250.167	3	250.167	2	250.167	4
251.167	4	251.167	2	251.167	5
252.168	4	252.168	2	252.168	5
253.169	5	253.169	3	253.169	5
254.169	5	254.169	3	254.169	5
255.17	3	255.17	4	255.17	4
256.171	1	256.171	4	256.171	3
257.171	1	257.171	4	257.171	3
258.172	1	258.172	4	258.172	3
259.173	2	259.173	3	259.173	3
260.173	2	260.173	2	260.173	4
261.174	2	261.174	2	261.174	4
262.175	3	262.175	3	262.175	5
263.175	3	263.175	3	263.175	5
264.176	3	264.176	3	264.176	4
265.177	3	265.177	3	265.177	4
266.177	3	266.177	3	266.177	3
267.178	2	267.178	3	267.178	3
268.179	2	268.179	2	268.179	3
269.179	1	269.179	1	269.179	3
270.18	0	270.18	1	270.18	4
271.181	0	271.181	1	271.181	4
272.181	0	272.181	2	272.181	4
273.182	0	273.182	3	273.182	4
274.183	0	274.183	3	274.183	3
275.183	0	275.183	3	275.183	3
276.184	0	276.184	3	276.184	3
277.185	0	277.185	3	277.185	2
278.185	0	278.185	3	278.185	2
279.186	0	279.186	3	279.186	2
280.187	0	280.187	3	280.187	3
281.187	0	281.187	3	281.187	3
282.188	0	282.188	3	282.188	2
283.189	-1	283.189	2	283.189	1
284.189	-2	284.189	2	284.189	0
285.19	-1	285.19	1	285.19	0
286.191	-1	286.191	1	286.191	0
287.191	-1	287.191	2	287.191	0
288.192	-1	288.192	2	288.192	0
289.193	-2	289.193	2	289.193	0
290.193	-2	290.193	1	290.193	1
291.194	-2	291.194	0	291.194	1
292.195	-1	292.195	0	292.195	2
293.195	-1	293.195	0	293.195	2
294.196	0	294.196	0	294.196	2
295.197	0	295.197	0	295.197	2
296.197	-2	296.197	0	296.197	2
297.198	-4	297.198	0	297.198	3
298.199	-5	298.199	0	298.199	4
299.199	-6	299.199	0	299.199	4
300.2	-7	300.2	0	300.2	4
301.201	-7	301.201	0	301.201	3
302.201	-6	302.201	0	302.201	2
303.202	-5	303.202	0	303.202	2
304.203	-4	304.203	0	304.203	3
305.203	-4	305.203	0	305.203	3
306.204	-4	306.204	0	306.204	3
307.205	-6	307.205	0	307.205	3
308.205	-7	308.205	0	308.205	2
309.206	-7	309.206	0	309.206	2
310.207	-4	310.207	0	310.207	2
311.207	-2	311.207	1	311.207	2
312.208	-2	312.208	1	312.208	3
313.209	-3	313.209	2	313.209	3
314.209	-4	314.209	2	314.209	3
315.21	-4	315.21	2	315.21	3
316.211	-3	316.211	2	316.211	3
317.211	-2	317.211	2	317.211	2
318.212	-1	318.212	2	318.212	1
319.213	0	319.213	2	319.213	1
320.213	0	320.213	2	320.213	3
321.214	0	321.214	2	321.214	4
322.215	-1	322.215	2	322.215	4
323.215	-1	323.215	2	323.215	3
324.216	-1	324.216	2	324.216	3
325.217	-1	325.217	2	325.217	2
326.217	-1	326.217	2	326.217	1
327.218	-1	327.218	1	327.218	1
328.219	0	328.219	2	328.219	2
329.219	0	329.219	3	329.219	2
330.22	-1	330.22	3	330.22	2
331.221	-3	331.221	4	331.221	1
332.221	-3	332.221	3	332.221	0
333.222	-3	333.222	3	333.222	0
334.223	-2	334.223	2	334.223	0
335.223	-1	335.223	1	335.223	0
336.224	-1	336.224	1	336.224	0
337.225	-1	337.225	1	337.225	0
338.225	0	338.225	1	338.225	0
339.226	0	339.226	1	339.226	1
340.227	0	340.227	1	340.227	1
341.227	0	341.227	1	341.227	1
342.228	0	342.228	0	342.228	1
343.229	0	343.229	0	343.229	2
344.229	0	344.229	0	344.229	2
345.23	0	345.23	0	345.23	2
346.231	0	346.231	0	346.231	2
347.231	0	347.231	0	347.231	1
348.232	1	348.232	0	348.232	1
349.233	1	349.233	0	349.233	1
350.233	1	350.233	0	350.233	2
351.234	1	351.234	0	351.234	2
352.235	1	352.235	0	352.235	2
353.235	2	353.235	0	353.235	2
354.236	2	354.236	0	354.236	2
355.237	2	355.237	0	355.237	2
356.237	1	356.237	1	356.237	2
357.238	0	357.238	1	357.238	2
358.239	0	358.239	2	358.239	2
359.239	1	359.239	2	359.239	2
360.24	3	360.24	2	360.24	1
361.241	3	361.241	2	361.241	1
362.241	3	362.241	1	362.241	0
363.242	3	363.242	1	363.242	0
364.243	3	364.243	1	364.243	0
365.243	2	365.243	1	365.243	1
366.244	1	366.244	1	366.244	1
367.245	1	367.245	2	367.245	2
368.245	3	368.245	2	368.245	2
369.246	4	369.246	2	369.246	2
370.247	4	370.247	2	370.247	1
371.247	4	371.247	2	371.247	0
372.248	5	372.248	2	372.248	0
373.249	6	373.249	1	373.249	0
374.249	6	374.249	1	374.249	0
375.25	4	375.25	1	375.25	1
376.251	2	376.251	1	376.251	1
377.252	0	377.252	2	377.252	1
378.252	0	378.252	2	378.252	1
379.253	1	379.253	1	379.253	1
380.254	3	380.254	0	380.254	1
381.254	5	381.254	0	381.254	1
382.255	7	382.255	0	382.255	2
383.256	7	383.256	0	383.256	3
384.256	5	384.256	0	384.256	2
385.257	3	385.257	0	385.257	1
386.258	2	386.258	0	386.258	0
387.258	1	387.258	0	387.258	0
388.259	0	388.259	0	388.259	1
389.26	0	389.26	0	389.26	3
390.26	0	390.26	0	390.26	3
391.261	0	391.261	0	391.261	3
392.262	0	392.262	1	392.262	2
393.262	0	393.262	3	393.262	2
394.263	0	394.263	3	394.263	2
395.264	0	395.264	3	395.264	1
396.264	0	396.264	3	396.264	1
397.265	0	397.265	2	397.265	1
398.266	0	398.266	1	398.266	1
399.266	0	399.266	1	399.266	1
400.267	0	400.267	0	400.267	1
401.268	-2	401.268	0	401.268	2
402.268	-5	402.268	1	402.268	2
403.269	-6	403.269	2	403.269	2
404.27	-7	404.27	3	404.27	2
405.27	-7	405.27	3	405.27	2
406.271	-7	406.271	2	406.271	2
407.272	-7	407.272	2	407.272	2
408.272	-7	408.272	2	408.272	1
409.273	-6	409.273	2	409.273	0
410.274	-5	410.274	2	410.274	0
411.274	-4	411.274	1	411.274	0
412.275	-5	412.275	1	412.275	1
413.276	-6	413.276	1	413.276	1
414.276	-7	414.276	1	414.276	1
415.277	-8	415.277	1	415.277	1
416.278	-8	416.278	1	416.278	1
417.278	-7	417.278	1	417.278	1
418.279	-7	418.279	0	418.279	1
419.28	-7	419.28	0	419.28	1
420.28	-7	420.28	0	420.28	1
421.281	-7	421.281	1	421.281	1
422.282	-7	422.282	2	422.282	1
423.282	-6	423.282	1	423.282	0
424.283	-5	424.283	1	424.283	0
425.284	-4	425.284	1	425.284	0
426.284	-4	426.284	2	426.284	0
427.285	-4	427.285	2	427.285	0
428.286	-6	428.286	1	428.286	0
429.286	-7	429.286	1	429.286	0
430.287	-7	430.287	0	430.287	0
431.288	-6	431.288	0	431.288	0
432.288	-5	432.288	0	432.288	0
433.289	-6	433.289	0	433.289	0
434.29	-8	434.29	0	434.29	0
435.29	-8	435.29	0	435.29	0
436.291	-7	436.291	0	436.291	1
437.292	-7	437.292	0	437.292	1
438.292	-7	438.292	0	438.292	2
439.293	-7	439.293	0	439.293	2
440.294	-7	440.294	0	440.294	3
441.294	-7	441.294	0	441.294	3
442.295	-7	442.295	0	442.295	3
443.296	-7	443.296	0	443.296	3
444.296	-6	444.296	1	444.296	2
445.297	-5	445.297	1	445.297	2
446.298	-5	446.298	2	446.298	1
447.298	-4	447.298	2	447.298	1
448.299	-4	448.299	2	448.299	1
449.3	-4	449.3	2	449.3	0
450.3	-5	450.3	2	450.3	0
451.301	-5	451.301	3	451.301	0
452.302	-5	452.302	3	452.302	0
453.302	-5	453.302	2	453.302	0
454.303	-6	454.303	2	454.303	1
455.304	-6	455.304	2	455.304	1
456.304	-6	456.304	2	456.304	1
457.305	-6	457.305	2	457.305	0
458.306	-5	458.306	2	458.306	0
459.306	-4	459.306	2	459.306	0
460.307	-4	460.307	2	460.307	1
461.308	-4	461.308	2	461.308	2
462.308	-4	462.308	2	462.308	2
463.309	-3	463.309	2	463.309	3
464.31	-2	464.31	2	464.31	3
465.31	-1	465.31	2	465.31	3
466.311	0	466.311	1	466.311	3
467.312	0	467.312	0	467.312	2
468.312	-1	468.312	0	468.312	1
469.313	-1	469.313	1	469.313	1
470.314	0	470.314	2	470.314	1
471.314	0	471.314	2	471.314	1
472.315	0	472.315	2	472.315	1
473.316	0	473.316	1	473.316	1
474.316	0	474.316	0	474.316	1
475.317	0	475.317	0	475.317	1
476.318	0	476.318	0	476.318	1
477.318	-1	477.318	0	477.318	1
478.319	-2	478.319	0	478.319	0
479.32	-3	479.32	0	479.32	0
480.32	-4	480.32	0	480.32	0
481.321	-4	481.321	0	481.321	0
482.322	-4	482.322	0	482.322	0
483.322	-5	483.322	0	483.322	0
484.323	-5	484.323	0	484.323	0
485.324	-4	485.324	0	485.324	0
486.324	-2	486.324	0	486.324	0
487.325	-2	487.325	0	487.325	0
488.326	-2	488.326	-1	488.326	0
489.326	-2	489.326	-1	489.326	0
490.327	-1	490.327	-1	490.327	0
491.328	-1	491.328	-1	491.328	1
492.328	-2	492.328	0	492.328	1
493.329	-3	493.329	0	493.329	0
494.33	-3	494.33	0	494.33	1
495.33	-3	495.33	-1	495.33	0
496.331	-3	496.331	-1	496.331	0
497.332	-2	497.332	0	497.332	1
498.332	-2	498.332	0	498.332	1
499.333	-1	499.333	0	499.333	1
500.334	-1	500.334	-1	500.334	1
501.334	0	501.334	0	501.334	1
502.335	0	502.335	0	502.335	1
503.336	0	503.336	0	503.336	2
504.336	0	504.336	0	504.336	1
505.337	0	505.337	0	505.337	1
506.338	1	506.338	0	506.338	1
507.338	2	507.338	0	507.338	1
508.339	3	508.339	0	508.339	1
509.34	4	509.34	0	509.34	1
510.34	5	510.34	0	510.34	1
511.341	5	511.341	0	511.341	0
512.342	5	512.342	0	512.342	0
513.342	4	513.342	0	513.342	1
514.343	4	514.343	0	514.343	1
515.344	3	515.344	0	515.344	1
516.344	1	516.344	0	516.344	0
517.345	0	517.345	0	517.345	0
518.346	0	518.346	0	518.346	1
519.346	1	519.346	0	519.346	2
520.347	1	520.347	0	520.347	3
521.348	2	521.348	0	521.348	3
522.348	3	522.348	0	522.348	4
523.349	3	523.349	0	523.349	4
524.35	2	524.35	0	524.35	4
525.35	1	525.35	0	525.35	4
526.351	1	526.351	0	526.351	4
527.352	0	527.352	0	527.352	3
528.352	0	528.352	1	528.352	3
529.353	0	529.353	1	529.353	3
530.354	0	530.354	2	530.354	2
531.354	0	531.354	2	531.354	1
532.355	0	532.355	3	532.355	1
533.356	1	533.356	4	533.356	2
534.356	1	534.356	4	534.356	2
535.357	1	535.357	4	535.357	2
536.358	1	536.358	4	536.358	2
537.358	1	537.358	4	537.358	3
538.359	1	538.359	4	538.359	4
539.36	2	539.36	4	539.36	4
540.36	2	540.36	4	540.36	3
541.361	1	541.361	4	541.361	3
542.362	0	542.362	4	542.362	3
543.362	0	543.362	3	543.362	2
544.363	0	544.363	3	544.363	2
545.364	0	545.364	4	545.364	2
546.364	0	546.364	5	546.364	2
547.365	0	547.365	5	547.365	3
548.366	0	548.366	6	548.366	3
549.366	-1	549.366	6	549.366	4
550.367	-1	550.367	5	550.367	4
551.368	-1	551.368	5	551.368	4
552.368	-1	552.368	5	552.368	4
553.369	-2	553.369	4	553.369	3
554.37	-3	554.37	4	554.37	2
555.37	-2	555.37	3	555.37	2
556.371	-2	556.371	3	556.371	1
557.372	-2	557.372	2	557.372	1
558.372	-2	558.372	2	558.372	1
559.373	-2	559.373	3	559.373	2
560.374	-2	560.374	4	560.374	3
561.374	-4	561.374	4	561.374	3
562.375	-5	562.375	3	562.375	3
563.376	-5	563.376	1	563.376	2
564.376	-5	564.376	1	564.376	2
565.377	-4	565.377	0	565.377	1
566.378	-3	566.378	0	566.378	2
567.378	-2	567.378	0	567.378	2
568.379	-2	568.379	1	568.379	1
569.38	-3	569.38	2	569.38	1
570.38	-3	570.38	3	570.38	1
571.381	-3	571.381	3	571.381	1
572.382	-3	572.382	2	572.382	0
573.382	-1	573.382	2	573.382	0
574.383	0	574.383	3	574.383	0
575.384	0	575.384	3	575.384	1
576.384	0	576.384	3	576.384	3
577.385	0	577.385	3	577.385	4
578.386	0	578.386	3	578.386	4
579.386	0	579.386	3	579.386	4
580.387	0	580.387	3	580.387	3
581.388	0	581.388	2	581.388	3
582.388	0	582.388	2	582.388	4
583.389	0	583.389	2	583.389	4
584.39	1	584.39	2	584.39	4
585.39	1	585.39	2	585.39	3
586.391	0	586.391	2	586.391	2
587.392	0	587.392	2	587.392	2
588.392	1	588.392	2	588.392	2
589.393	2	589.393	2	589.393	2
590.394	2	590.394	3	590.394	2
591.394	1	591.394	3	591.394	2
592.395	1	592.395	3	592.395	2
593.396	1	593.396	3	593.396	1
594.396	1	594.396	2	594.396	0
595.397	2	595.397	1	595.397	0
596.398	2	596.398	1	596.398	1
597.398	2	597.398	2	597.398	2
598.399	1	598.399	2	598.399	3
599.4	0	599.4	1	599.4	3
600.4	1	600.4	1	600.4	3
601.401	1	601.401	0	601.401	2
602.402	2	602.402	0	602.402	2
603.402	2	603.402	0	603.402	3
604.403	2	604.403	0	604.403	3
605.404	1	605.404	1	605.404	3
606.404	1	606.404	1	606.404	3
607.405	2	607.405	1	607.405	2
608.406	3	608.406	1	608.406	2
609.406	3	609.406	1	609.406	2
610.407	3	610.407	1	610.407	2
611.408	3	611.408	1	611.408	2
612.408	4	612.408	1	612.408	2
613.409	4	613.409	1	613.409	2
614.41	4	614.41	1	614.41	2
615.41	3	615.41	0	615.41	2
616.411	2	616.411	0	616.411	1
617.412	2	617.412	0	617.412	1
618.412	2	618.412	0	618.412	1
619.413	3	619.413	0	619.413	3
620.414	4	620.414	0	620.414	4
621.414	4	621.414	-1	621.414	3
622.415	4	622.415	-1	622.415	3
623.416	2	623.416	-1	623.416	3
624.416	1	624.416	-2	624.416	2
625.417	0	625.417	-2	625.417	1
626.418	0	626.418	-3	626.418	1
627.418	0	627.418	-3	627.418	1
628.419	1	628.419	-2	628.419	2
629.42	1	629.42	-1	629.42	2
630.42	1	630.42	-1	630.42	2
631.421	1	631.421	-1	631.421	2
632.422	2	632.422	0	632.422	1
633.422	2	633.422	0	633.422	1
634.423	1	634.423	0	634.423	0
635.424	0	635.424	0	635.424	1
636.424	0	636.424	0	636.424	1
637.425	1	637.425	0	637.425	1
638.426	2	638.426	0	638.426	2
639.426	1	639.426	0	639.426	1
640.427	0	640.427	0	640.427	1
641.428	0	641.428	0	641.428	1
642.428	1	642.428	0	642.428	1
643.429	2	643.429	0	643.429	1
644.43	4	644.43	0	644.43	1
645.43	5	645.43	0	645.43	2
646.431	4	646.431	0	646.431	2
647.432	3	647.432	1	647.432	2
648.432	2	648.432	1	648.432	2
649.433	2	649.433	1	649.433	2
650.434	1	650.434	1	650.434	2
651.434	0	651.434	1	651.434	1
652.435	0	652.435	1	652.435	1
653.436	1	653.436	1	653.436	1
654.436	1	654.436	1	654.436	1
655.437	2	655.437	1	655.437	1
656.438	1	656.438	0	656.438	1
657.438	1	657.438	0	657.438	2
658.439	1	658.439	1	658.439	2
659.44	1	659.44	1	659.44	2
660.44	2	660.44	1	660.44	1
661.441	2	661.441	1	661.441	0
662.442	2	662.442	1	662.442	0
663.442	1	663.442	1	663.442	1
664.443	2	664.443	1	664.443	1
665.444	2	665.444	1	665.444	1
666.444	2	666.444	1	666.444	0
667.445	2	667.445	1	667.445	0
668.446	2	668.446	2	668.446	0
669.446	2	669.446	1	669.446	1
670.447	2	670.447	1	670.447	0
671.448	1	671.448	0	671.448	0
672.448	0	672.448	0	672.448	0
673.449	0	673.449	0	673.449	0
674.45	1	674.45	0	674.45	0
675.45	2	675.45	1	675.45	1
676.451	3	676.451	1	676.451	1
677.452	2	677.452	2	677.452	0
678.452	1	678.452	1	678.452	0
679.453	0	679.453	0	679.453	0
680.454	1	680.454	0	680.454	0
681.454	2	681.454	0	681.454	0
682.455	3	682.455	0	682.455	0
683.456	3	683.456	0	683.456	0
684.456	2	684.456	0	684.456	0
685.457	1	685.457	0	685.457	0
686.458	1	686.458	0	686.458	0
687.458	2	687.458	0	687.458	0
688.459	4	688.459	0	688.459	0
689.46	5	689.46	0	689.46	0
690.46	5	690.46	0	690.46	0
691.461	4	691.461	0	691.461	1
692.462	3	692.462	0	692.462	2
693.462	4	693.462	0	693.462	3
694.463	4	694.463	0	694.463	4
695.464	5	695.464	0	695.464	4
696.464	5	696.464	0	696.464	3
697.465	4	697.465	0	697.465	2
698.466	2	698.466	1	698.466	2
699.466	1	699.466	1	699.466	1
700.467	0	700.467	1	700.467	1
701.468	0	701.468	2	701.468	1
702.468	1	702.468	2	702.468	1
703.469	1	703.469	2	703.469	1
704.47	3	704.47	2	704.47	2
705.47	3	705.47	2	705.47	2
706.471	3	706.471	2	706.471	2
707.472	3	707.472	3	707.472	2
708.472	3	708.472	3	708.472	2
709.473	2	709.473	2	709.473	1
710.474	1	710.474	2	710.474	1
711.474	1	711.474	1	711.474	0
712.475	3	712.475	2	712.475	1
713.476	4	713.476	2	713.476	1
714.476	3	714.476	2	714.476	1
715.477	3	715.477	2	715.477	1
716.478	2	716.478	2	716.478	1
717.478	2	717.478	2	717.478	1
718.479	1	718.479	3	718.479	1
719.48	1	719.48	3	719.48	1
720.48	1	720.48	3	720.48	1
721.481	2	721.481	3	721.481	2
722.482	2	722.482	3	722.482	2
723.482	3	723.482	3	723.482	2
724.483	3	724.483	2	724.483	2
725.484	3	725.484	2	725.484	1
726.484	3	726.484	2	726.484	1
727.485	1	727.485	2	727.485	1
728.486	0	728.486	2	728.486	1
729.486	0	729.486	2	729.486	1
730.487	0	730.487	1	730.487	1
731.488	0	731.488	1	731.488	2
732.488	0	732.488	1	732.488	2
733.489	0	733.489	1	733.489	3
734.49	1	734.49	1	734.49	3
735.49	2	735.49	1	735.49	3
736.491	2	736.491	1	736.491	1
737.492	3	737.492	0	737.492	1
738.492	3	738.492	0	738.492	0
739.493	3	739.493	0	739.493	1
740.494	2	740.494	1	740.494	1
741.494	1	741.494	0	741.494	1
742.495	0	742.495	0	742.495	1
743.496	0	743.496	0	743.496	1
744.496	0	744.496	0	744.496	2
745.497	2	745.497	0	745.497	2
746.498	3	746.498	0	746.498	1
