Time (HH:MM:SS) - Plot 0	RFU - Plot 0	Time (HH:MM:SS) - Plot 1	RFU - Plot 1	Time (HH:MM:SS) - Plot 2	RFU - Plot 2
162.108	0	162.108	0	162.108	0
163.109	0	163.109	0	163.109	0
164.109	0	164.109	0	164.109	0
165.11	0	165.11	0	165.11	0
166.111	0	166.111	0	166.111	0
167.111	0	167.111	0	167.111	0
168.112	0	168.112	0	168.112	0
169.113	0	169.113	0	169.113	0
170.113	0	170.113	0	170.113	0
171.114	0	171.114	0	171.114	0
172.115	0	172.115	0	172.115	0
173.115	0	173.115	0	173.115	0
174.116	0	174.116	0	174.116	0
175.117	0	175.117	0	175.117	0
176.117	0	176.117	0	176.117	0
177.118	0	177.118	0	177.118	0
178.119	0	178.119	0	178.119	0
179.119	0	179.119	0	179.119	0
180.12	0	180.12	0	180.12	0
181.121	0	181.121	0	181.121	0
182.121	0	182.121	0	182.121	0
183.122	0	183.122	0	183.122	0
184.123	0	184.123	0	184.123	0
185.123	0	185.123	0	185.123	0
186.124	0	186.124	0	186.124	0
187.125	0	187.125	0	187.125	0
188.125	0	188.125	0	188.125	0
189.126	0	189.126	0	189.126	0
190.127	0	190.127	0	190.127	0
191.127	0	191.127	0	191.127	0
192.128	0	192.128	0	192.128	0
193.129	0	193.129	0	193.129	0
194.129	0	194.129	0	194.129	0
195.13	0	195.13	0	195.13	0
196.131	0	196.131	0	196.131	0
197.131	0	197.131	0	197.131	0
198.132	0	198.132	0	198.132	0
199.133	0	199.133	0	199.133	0
200.133	0	200.133	0	200.133	0
201.134	0	201.134	0	201.134	2
202.135	0	202.135	0	202.135	3
203.135	0	203.135	0	203.135	3
204.136	0	204.136	1	204.136	3
205.137	0	205.137	1	205.137	2
206.137	0	206.137	1	206.137	1
207.138	0	207.138	1	207.138	2
208.139	0	208.139	1	208.139	3
209.139	0	209.139	1	209.139	4
210.14	0	210.14	2	210.14	4
211.141	0	211.141	3	211.141	5
212.141	0	212.141	3	212.141	5
213.142	0	213.142	4	213.142	5
214.143	0	214.143	4	214.143	6
215.143	0	215.143	4	215.143	7
216.144	0	216.144	4	216.144	9
217.145	0	217.145	4	217.145	8
218.145	0	218.145	4	218.145	8
219.146	0	219.146	4	219.146	7
220.147	0	220.147	4	220.147	7
221.147	0	221.147	4	221.147	7
222.148	0	222.148	5	222.148	7
223.149	0	223.149	5	223.149	7
224.149	0	224.149	6	224.149	6
225.15	0	225.15	5	225.15	5
226.151	0	226.151	5	226.151	6
227.151	0	227.151	5	227.151	6
228.152	0	228.152	5	228.152	6
229.153	0	229.153	6	229.153	5
230.153	0	230.153	6	230.153	5
231.154	0	231.154	6	231.154	4
232.155	0	232.155	5	232.155	4
233.155	0	233.155	5	233.155	4
234.156	0	234.156	4	234.156	4
235.157	0	235.157	4	235.157	4
236.157	0	236.157	5	236.157	3
237.158	0	237.158	5	237.158	4
238.159	0	238.159	6	238.159	5
239.159	0	239.159	7	239.159	6
240.16	0	240.16	8	240.16	6
241.161	0	241.161	8	241.161	7
242.161	0	242.161	7	242.161	9
243.162	0	243.162	7	243.162	10
244.163	0	244.163	6	244.163	10
245.163	0	245.163	5	245.163	10
246.164	0	246.164	5	246.164	9
247.165	0	247.165	6	247.165	9
248.165	0	248.165	6	248.165	10
249.166	0	249.166	6	249.166	10
250.167	0	250.167	5	250.167	11
251.167	0	251.167	6	251.167	12
252.168	1	252.168	6	252.168	12
253.169	2	253.169	7	253.169	13
254.169	2	254.169	7	254.169	13
255.17	2	255.17	7	255.17	13
256.171	2	256.171	6	256.171	12
257.171	2	257.171	5	257.171	11
258.172	3	258.172	5	258.172	9
259.173	4	259.173	5	259.173	6
260.173	5	260.173	5	260.173	5
261.174	5	261.174	5	261.174	4
262.175	5	262.175	4	262.175	4
263.175	5	263.175	4	263.175	5
264.176	5	264.176	4	264.176	6
265.177	5	265.177	5	265.177	5
266.177	4	266.177	5	266.177	4
267.178	2	267.178	5	267.178	3
268.179	0	268.179	5	268.179	4
269.179	0	269.179	4	269.179	5
270.18	1	270.18	3	270.18	7
271.181	2	271.181	3	271.181	8
272.181	2	272.181	3	272.181	9
273.182	2	273.182	3	273.182	9
274.183	2	274.183	3	274.183	9
275.183	3	275.183	3	275.183	8
276.184	4	276.184	3	276.184	5
277.185	3	277.185	2	277.185	3
278.185	3	278.185	3	278.185	2
279.186	3	279.186	3	279.186	2
280.187	4	280.187	4	280.187	2
281.187	5	281.187	4	281.187	2
282.188	6	282.188	4	282.188	2
283.189	6	283.189	3	283.189	3
284.189	5	284.189	3	284.189	4
285.19	5	285.19	4	285.19	6
286.191	5	286.191	4	286.191	6
287.191	6	287.191	4	287.191	7
288.192	6	288.192	4	288.192	8
289.193	7	289.193	4	289.193	8
290.193	9	290.193	5	290.193	7
291.194	12	291.194	5	291.194	6
292.195	13	292.195	6	292.195	4
293.195	12	293.195	6	293.195	3
294.196	11	294.196	5	294.196	2
295.197	9	295.197	5	295.197	3
296.197	6	296.197	5	296.197	3
297.198	4	297.198	5	297.198	4
298.199	4	298.199	5	298.199	6
299.199	5	299.199	5	299.199	7
300.2	6	300.2	6	300.2	9
301.201	6	301.201	6	301.201	9
302.201	6	302.201	6	302.201	8
303.202	6	303.202	5	303.202	7
304.203	6	304.203	4	304.203	5
305.203	6	305.203	4	305.203	5
306.204	5	306.204	3	306.204	5
307.205	3	307.205	3	307.205	6
308.205	3	308.205	2	308.205	7
309.206	3	309.206	2	309.206	6
310.207	3	310.207	2	310.207	6
311.207	2	311.207	2	311.207	7
312.208	1	312.208	3	312.208	7
313.209	1	313.209	4	313.209	8
314.209	2	314.209	4	314.209	9
315.21	4	315.21	3	315.21	8
316.211	4	316.211	3	316.211	8
317.211	3	317.211	3	317.211	9
318.212	2	318.212	3	318.212	9
319.213	2	319.213	4	319.213	8
320.213	2	320.213	5	320.213	7
321.214	2	321.214	5	321.214	5
322.215	2	322.215	5	322.215	3
323.215	3	323.215	5	323.215	3
324.216	2	324.216	5	324.216	2
325.217	1	325.217	4	325.217	3
326.217	0	326.217	4	326.217	4
327.218	0	327.218	4	327.218	5
328.219	0	328.219	5	328.219	5
329.219	0	329.219	5	329.219	5
330.22	1	330.22	6	330.22	4
331.221	1	331.221	6	331.221	2
332.221	1	332.221	6	332.221	1
333.222	2	333.222	6	333.222	0
334.223	2	334.223	5	334.223	0
335.223	3	335.223	5	335.223	1
336.224	3	336.224	4	336.224	1
337.225	2	337.225	4	337.225	2
338.225	2	338.225	3	338.225	4
339.226	2	339.226	3	339.226	6
340.227	3	340.227	3	340.227	6
341.227	5	341.227	3	341.227	6
342.228	6	342.228	3	342.228	5
343.229	6	343.229	4	343.229	4
344.229	6	344.229	4	344.229	2
345.23	5	345.23	4	345.23	3
346.231	4	346.231	4	346.231	3
347.231	4	347.231	5	347.231	5
348.232	4	348.232	5	348.232	5
349.233	3	349.233	4	349.233	5
350.233	3	350.233	3	350.233	5
351.234	3	351.234	3	351.234	5
352.235	3	352.235	3	352.235	4
353.235	2	353.235	4	353.235	4
354.236	3	354.236	4	354.236	4
355.237	4	355.237	4	355.237	3
356.237	4	356.237	4	356.237	3
357.238	4	357.238	4	357.238	3
358.239	3	358.239	4	358.239	3
359.239	2	359.239	4	359.239	3
360.24	2	360.24	4	360.24	3
361.241	2	361.241	4	361.241	4
362.241	2	362.241	4	362.241	4
363.242	3	363.242	4	363.242	4
364.243	3	364.243	5	364.243	3
365.243	2	365.243	6	365.243	1
366.244	2	366.244	7	366.244	1
367.245	3	367.245	6	367.245	1
368.245	4	368.245	6	368.245	3
369.246	5	369.246	5	369.246	3
370.247	6	370.247	4	370.247	3
371.247	5	371.247	4	371.247	2
372.248	5	372.248	4	372.248	2
373.249	5	373.249	5	373.249	2
374.249	4	374.249	5	374.249	2
375.25	3	375.25	5	375.25	3
376.251	2	376.251	4	376.251	3
377.252	1	377.252	4	377.252	2
378.252	0	378.252	4	378.252	2
379.253	0	379.253	4	379.253	2
380.254	0	380.254	4	380.254	1
381.254	1	381.254	4	381.254	1
382.255	1	382.255	4	382.255	1
383.256	1	383.256	3	383.256	1
384.256	1	384.256	3	384.256	0
385.257	0	385.257	3	385.257	0
386.258	0	386.258	4	386.258	0
387.258	0	387.258	4	387.258	0
388.259	0	388.259	4	388.259	0
389.26	0	389.26	3	389.26	1
390.26	0	390.26	2	390.26	2
391.261	0	391.261	2	391.261	3
392.262	0	392.262	2	392.262	4
393.262	0	393.262	3	393.262	4
394.263	0	394.263	3	394.263	4
395.264	0	395.264	3	395.264	5
396.264	0	396.264	2	396.264	5
