Time (HH:MM:SS) - Plot 0	RFU - Plot 0	Time (HH:MM:SS) - Plot 1	RFU - Plot 1	Time (HH:MM:SS) - Plot 2	RFU - Plot 2
55.0367	4	55.0367	4	55.0367	3
56.0374	4	56.0374	4	56.0374	3
57.038	4	57.038	5	57.038	4
58.0387	5	58.0387	6	58.0387	4
59.0394	5	59.0394	6	59.0394	3
60.04	4	60.04	6	60.04	3
61.0407	4	61.0407	6	61.0407	2
62.0414	3	62.0414	7	62.0414	2
63.042	3	63.042	7	63.042	1
64.0427	3	64.0427	7	64.0427	1
65.0434	3	65.0434	6	65.0434	1
66.044	3	66.044	6	66.044	1
67.0447	4	67.0447	5	67.0447	2
68.0454	5	68.0454	4	68.0454	3
69.046	6	69.046	3	69.046	3
70.0467	5	70.0467	3	70.0467	3
71.0474	4	71.0474	4	71.0474	2
72.048	3	72.048	5	72.048	1
73.0487	3	73.0487	6	73.0487	1
74.0494	3	74.0494	7	74.0494	1
75.05	3	75.05	7	75.05	1
76.0507	2	76.0507	6	76.0507	1
77.0514	2	77.0514	4	77.0514	2
78.052	2	78.052	3	78.052	2
79.0527	2	79.0527	3	79.0527	2
80.0534	2	80.0534	4	80.0534	3
81.054	2	81.054	4	81.054	4
82.0547	2	82.0547	5	82.0547	4
83.0554	1	83.0554	6	83.0554	3
84.056	0	84.056	7	84.056	2
85.0567	1	85.0567	7	85.0567	1
86.0574	2	86.0574	8	86.0574	1
87.058	3	87.058	8	87.058	2
88.0587	3	88.0587	7	88.0587	3
89.0594	2	89.0594	5	89.0594	3
90.06	1	90.06	4	90.06	3
91.0607	0	91.0607	5	91.0607	3
92.0614	0	92.0614	6	92.0614	2
93.062	0	93.062	6	93.062	1
94.0627	1	94.0627	6	94.0627	0
95.0634	2	95.0634	7	95.0634	0
96.064	2	96.064	7	96.064	1
97.0647	2	97.0647	7	97.0647	2
98.0654	1	98.0654	6	98.0654	1
99.066	2	99.066	5	99.066	1
100.067	2	100.067	4	100.067	1
101.067	3	101.067	4	101.067	1
102.068	3	102.068	5	102.068	1
103.069	3	103.069	5	103.069	2
104.069	3	104.069	6	104.069	1
105.07	3	105.07	6	105.07	1
106.071	3	106.071	5	106.071	0
107.071	3	107.071	5	107.071	0
108.072	4	108.072	5	108.072	0
109.073	3	109.073	5	109.073	1
110.073	3	110.073	4	110.073	2
111.074	3	111.074	4	111.074	2
112.075	2	112.075	3	112.075	2
113.075	2	113.075	4	113.075	1
114.076	1	114.076	4	114.076	1
115.077	1	115.077	5	115.077	1
116.077	2	116.077	5	116.077	1
117.078	2	117.078	5	117.078	1
118.079	2	118.079	6	118.079	1
119.079	2	119.079	6	119.079	1
120.08	2	120.08	6	120.08	1
121.081	2	121.081	6	121.081	0
122.081	2	122.081	5	122.081	0
123.082	1	123.082	5	123.082	0
124.083	1	124.083	6	124.083	1
125.083	1	125.083	6	125.083	1
126.084	1	126.084	5	126.084	1
127.085	3	127.085	4	127.085	1
128.085	4	128.085	4	128.085	1
129.086	4	129.086	4	129.086	1
130.087	3	130.087	5	130.087	1
131.087	3	131.087	5	131.087	1
132.088	3	132.088	6	132.088	0
133.089	2	133.089	6	133.089	0
134.089	2	134.089	6	134.089	0
135.09	2	135.09	6	135.09	0
136.091	1	136.091	6	136.091	0
137.091	1	137.091	6	137.091	0
138.092	0	138.092	6	138.092	0
139.093	1	139.093	6	139.093	0
140.093	1	140.093	6	140.093	0
141.094	1	141.094	6	141.094	0
142.095	2	142.095	6	142.095	1
143.095	2	143.095	4	143.095	2
144.096	2	144.096	2	144.096	2
145.097	2	145.097	2	145.097	2
146.097	2	146.097	2	146.097	1
147.098	2	147.098	2	147.098	0
148.099	3	148.099	3	148.099	0
149.099	3	149.099	3	149.099	0
150.1	3	150.1	3	150.1	1
151.101	3	151.101	3	151.101	1
152.101	3	152.101	2	152.101	1
153.102	3	153.102	2	153.102	2
154.103	3	154.103	1	154.103	3
155.103	2	155.103	0	155.103	3
156.104	1	156.104	0	156.104	3
157.105	1	157.105	2	157.105	3
158.105	1	158.105	3	158.105	3
159.106	1	159.106	4	159.106	2
160.107	1	160.107	5	160.107	0
161.107	1	161.107	5	161.107	0
162.108	1	162.108	3	162.108	1
163.109	1	163.109	2	163.109	2
164.109	1	164.109	2	164.109	3
165.11	1	165.11	2	165.11	3
166.111	0	166.111	2	166.111	3
167.111	0	167.111	1	167.111	3
168.112	0	168.112	1	168.112	4
169.113	1	169.113	1	169.113	4
170.113	2	170.113	2	170.113	4
171.114	2	171.114	3	171.114	4
172.115	3	172.115	4	172.115	4
173.115	3	173.115	4	173.115	4
174.116	2	174.116	5	174.116	4
175.117	1	175.117	5	175.117	3
176.117	0	176.117	5	176.117	3
177.118	0	177.118	4	177.118	2
178.119	0	178.119	3	178.119	2
179.119	1	179.119	3	179.119	2
180.12	1	180.12	3	180.12	2
181.121	1	181.121	2	181.121	3
182.121	2	182.121	2	182.121	4
183.122	2	183.122	2	183.122	4
184.123	2	184.123	2	184.123	4
185.123	1	185.123	2	185.123	3
186.124	0	186.124	2	186.124	3
187.125	0	187.125	2	187.125	3
188.125	0	188.125	3	188.125	3
189.126	0	189.126	4	189.126	1
190.127	0	190.127	5	190.127	0
191.127	0	191.127	5	191.127	0
192.128	0	192.128	4	192.128	1
193.129	0	193.129	4	193.129	2
194.129	0	194.129	3	194.129	2
195.13	0	195.13	3	195.13	3
196.131	0	196.131	3	196.131	3
197.131	0	197.131	3	197.131	3
198.132	0	198.132	3	198.132	4
199.133	0	199.133	2	199.133	4
200.133	0	200.133	2	200.133	3
201.134	0	201.134	2	201.134	2
202.135	0	202.135	3	202.135	1
203.135	0	203.135	3	203.135	1
204.136	0	204.136	3	204.136	2
205.137	-1	205.137	3	205.137	3
206.137	-1	206.137	3	206.137	3
207.138	-1	207.138	3	207.138	3
208.139	0	208.139	3	208.139	3
209.139	0	209.139	3	209.139	3
210.14	0	210.14	4	210.14	2
211.141	0	211.141	4	211.141	2
212.141	0	212.141	4	212.141	2
213.142	-1	213.142	3	213.142	3
214.143	0	214.143	2	214.143	4
215.143	-1	215.143	2	215.143	4
216.144	-1	216.144	2	216.144	3
217.145	-2	217.145	3	217.145	2
218.145	-2	218.145	3	218.145	2
219.146	-1	219.146	4	219.146	2
220.147	0	220.147	5	220.147	2
221.147	-1	221.147	4	221.147	2
222.148	-1	222.148	4	222.148	2
223.149	-2	223.149	3	223.149	1
224.149	-2	224.149	3	224.149	1
225.15	-1	225.15	3	225.15	0
226.151	-1	226.151	3	226.151	1
227.151	0	227.151	3	227.151	1
228.152	-1	228.152	3	228.152	1
229.153	-2	229.153	2	229.153	1
230.153	-2	230.153	2	230.153	1
231.154	-2	231.154	1	231.154	1
232.155	-1	232.155	0	232.155	1
233.155	-1	233.155	1	233.155	1
234.156	0	234.156	1	234.156	1
235.157	0	235.157	1	235.157	0
236.157	0	236.157	0	236.157	0
237.158	0	237.158	0	237.158	1
238.159	0	238.159	0	238.159	1
239.159	0	239.159	1	239.159	1
240.16	0	240.16	1	240.16	1
241.161	0	241.161	1	241.161	1
242.161	0	242.161	1	242.161	1
243.162	0	243.162	1	243.162	1
244.163	0	244.163	2	244.163	2
245.163	0	245.163	3	245.163	3
246.164	0	246.164	3	246.164	3
247.165	0	247.165	2	247.165	3
248.165	0	248.165	2	248.165	2
249.166	0	249.166	3	249.166	3
250.167	0	250.167	4	250.167	3
251.167	0	251.167	4	251.167	2
252.168	0	252.168	4	252.168	2
253.169	0	253.169	3	253.169	1
254.169	1	254.169	3	254.169	0
255.17	1	255.17	3	255.17	0
256.171	1	256.171	2	256.171	1
257.171	0	257.171	2	257.171	2
258.172	0	258.172	1	258.172	2
259.173	0	259.173	0	259.173	3
260.173	1	260.173	0	260.173	3
261.174	1	261.174	0	261.174	3
262.175	2	262.175	1	262.175	3
263.175	2	263.175	2	263.175	3
264.176	2	264.176	3	264.176	3
265.177	2	265.177	3	265.177	3
266.177	2	266.177	2	266.177	3
267.178	2	267.178	1	267.178	3
268.179	1	268.179	1	268.179	2
269.179	0	269.179	1	269.179	2
270.18	0	270.18	1	270.18	2
271.181	0	271.181	1	271.181	2
272.181	0	272.181	1	272.181	3
273.182	0	273.182	0	273.182	3
274.183	0	274.183	1	274.183	3
275.183	1	275.183	2	275.183	2
276.184	1	276.184	2	276.184	1
277.185	1	277.185	2	277.185	1
278.185	1	278.185	3	278.185	1
279.186	2	279.186	3	279.186	1
280.187	2	280.187	3	280.187	2
281.187	2	281.187	3	281.187	2
282.188	2	282.188	2	282.188	2
283.189	2	283.189	3	283.189	1
284.189	2	284.189	3	284.189	1
285.19	2	285.19	3	285.19	1
286.191	2	286.191	2	286.191	2
287.191	2	287.191	2	287.191	3
288.192	2	288.192	2	288.192	3
289.193	2	289.193	1	289.193	3
290.193	1	290.193	1	290.193	2
291.194	1	291.194	0	291.194	2
292.195	1	292.195	0	292.195	2
293.195	1	293.195	0	293.195	2
294.196	2	294.196	0	294.196	3
295.197	2	295.197	0	295.197	3
296.197	1	296.197	0	296.197	2
297.198	0	297.198	0	297.198	2
298.199	0	298.199	0	298.199	2
299.199	1	299.199	0	299.199	3
300.2	1	300.2	0	300.2	4
301.201	1	301.201	1	301.201	4
302.201	1	302.201	1	302.201	5
303.202	0	303.202	1	303.202	4
304.203	0	304.203	1	304.203	4
305.203	0	305.203	1	305.203	5
306.204	0	306.204	2	306.204	5
307.205	0	307.205	2	307.205	4
308.205	0	308.205	3	308.205	4
309.206	0	309.206	3	309.206	3
310.207	0	310.207	3	310.207	3
311.207	0	311.207	3	311.207	3
312.208	0	312.208	3	312.208	3
313.209	0	313.209	2	313.209	3
314.209	0	314.209	2	314.209	3
315.21	1	315.21	2	315.21	3
316.211	1	316.211	2	316.211	2
317.211	2	317.211	2	317.211	3
318.212	2	318.212	2	318.212	3
319.213	2	319.213	1	319.213	3
320.213	2	320.213	0	320.213	3
321.214	2	321.214	0	321.214	3
322.215	1	322.215	1	322.215	3
323.215	1	323.215	2	323.215	2
324.216	2	324.216	3	324.216	1
325.217	2	325.217	3	325.217	0
326.217	3	326.217	2	326.217	0
327.218	3	327.218	1	327.218	0
328.219	2	328.219	0	328.219	1
329.219	2	329.219	0	329.219	2
330.22	2	330.22	0	330.22	2
331.221	2	331.221	0	331.221	3
332.221	3	332.221	0	332.221	2
333.222	3	333.222	1	333.222	1
334.223	3	334.223	1	334.223	2
335.223	3	335.223	1	335.223	2
336.224	3	336.224	1	336.224	3
337.225	3	337.225	1	337.225	3
338.225	3	338.225	1	338.225	4
339.226	4	339.226	1	339.226	4
340.227	4	340.227	1	340.227	4
341.227	4	341.227	2	341.227	4
342.228	3	342.228	3	342.228	4
343.229	3	343.229	4	343.229	4
344.229	2	344.229	4	344.229	4
345.23	2	345.23	4	345.23	3
346.231	2	346.231	4	346.231	2
347.231	1	347.231	4	347.231	2
348.232	1	348.232	4	348.232	2
349.233	1	349.233	3	349.233	2
350.233	1	350.233	3	350.233	3
351.234	1	351.234	3	351.234	3
352.235	1	352.235	3	352.235	3
353.235	1	353.235	3	353.235	2
354.236	1	354.236	3	354.236	2
355.237	1	355.237	2	355.237	3
356.237	1	356.237	2	356.237	2
357.238	0	357.238	2	357.238	2
358.239	0	358.239	1	358.239	2
359.239	0	359.239	1	359.239	2
360.24	0	360.24	0	360.24	3
361.241	0	361.241	0	361.241	3
362.241	1	362.241	0	362.241	3
363.242	1	363.242	1	363.242	2
364.243	1	364.243	1	364.243	2
365.243	0	365.243	1	365.243	2
366.244	0	366.244	1	366.244	1
367.245	0	367.245	1	367.245	1
368.245	0	368.245	1	368.245	2
369.246	0	369.246	1	369.246	2
370.247	0	370.247	1	370.247	2
371.247	0	371.247	0	371.247	2
372.248	0	372.248	0	372.248	2
373.249	0	373.249	0	373.249	1
374.249	0	374.249	1	374.249	0
375.25	0	375.25	2	375.25	0
376.251	0	376.251	3	376.251	1
377.252	0	377.252	2	377.252	1
378.252	0	378.252	2	378.252	2
379.253	0	379.253	1	379.253	2
380.254	0	380.254	1	380.254	3
381.254	0	381.254	1	381.254	3
382.255	0	382.255	1	382.255	3
383.256	0	383.256	1	383.256	2
384.256	0	384.256	1	384.256	3
385.257	0	385.257	1	385.257	3
386.258	0	386.258	2	386.258	3
387.258	0	387.258	2	387.258	3
388.259	1	388.259	2	388.259	3
389.26	1	389.26	2	389.26	3
390.26	1	390.26	2	390.26	3
391.261	1	391.261	2	391.261	3
392.262	1	392.262	2	392.262	3
393.262	1	393.262	2	393.262	3
394.263	1	394.263	2	394.263	3
395.264	1	395.264	2	395.264	3
396.264	0	396.264	2	396.264	3
397.265	0	397.265	1	397.265	3
398.266	0	398.266	1	398.266	2
399.266	0	399.266	0	399.266	2
400.267	1	400.267	0	400.267	2
401.268	1	401.268	0	401.268	2
402.268	1	402.268	1	402.268	2
403.269	1	403.269	1	403.269	3
404.27	1	404.27	1	404.27	4
405.27	1	405.27	2	405.27	3
406.271	1	406.271	2	406.271	3
407.272	1	407.272	2	407.272	3
408.272	1	408.272	1	408.272	3
409.273	1	409.273	1	409.273	2
410.274	0	410.274	1	410.274	1
411.274	0	411.274	0	411.274	1
412.275	0	412.275	1	412.275	0
413.276	0	413.276	1	413.276	1
414.276	0	414.276	1	414.276	1
415.277	1	415.277	1	415.277	1
416.278	2	416.278	1	416.278	2
417.278	2	417.278	0	417.278	2
418.279	2	418.279	0	418.279	3
419.28	2	419.28	0	419.28	2
420.28	3	420.28	0	420.28	2
421.281	4	421.281	0	421.281	2
422.282	4	422.282	1	422.282	2
423.282	4	423.282	1	423.282	2
424.283	3	424.283	1	424.283	2
425.284	3	425.284	0	425.284	2
426.284	2	426.284	0	426.284	2
427.285	2	427.285	0	427.285	1
428.286	2	428.286	0	428.286	0
429.286	2	429.286	0	429.286	0
430.287	2	430.287	0	430.287	2
431.288	2	431.288	0	431.288	3
432.288	1	432.288	0	432.288	3
433.289	1	433.289	0	433.289	3
434.29	2	434.29	0	434.29	3
435.29	2	435.29	0	435.29	3
436.291	2	436.291	0	436.291	2
437.292	2	437.292	0	437.292	2
438.292	1	438.292	0	438.292	2
439.293	1	439.293	0	439.293	2
440.294	1	440.294	0	440.294	2
441.294	1	441.294	0	441.294	2
442.295	1	442.295	0	442.295	2
443.296	1	443.296	0	443.296	2
444.296	2	444.296	0	444.296	1
445.297	2	445.297	0	445.297	0
446.298	2	446.298	0	446.298	0
447.298	2	447.298	-1	447.298	0
448.299	2	448.299	-1	448.299	1
449.3	1	449.3	-1	449.3	2
450.3	1	450.3	0	450.3	3
451.301	1	451.301	-1	451.301	3
452.302	2	452.302	-1	452.302	3
453.302	2	453.302	0	453.302	2
454.303	2	454.303	0	454.303	1
455.304	2	455.304	0	455.304	1
456.304	2	456.304	-1	456.304	1
457.305	1	457.305	-1	457.305	1
458.306	1	458.306	-1	458.306	2
459.306	0	459.306	-1	459.306	2
460.307	0	460.307	-1	460.307	1
461.308	1	461.308	-1	461.308	1
462.308	1	462.308	-2	462.308	0
463.309	0	463.309	-2	463.309	0
464.31	0	464.31	-3	464.31	0
465.31	0	465.31	-3	465.31	1
466.311	0	466.311	-2	466.311	1
467.312	0	467.312	-1	467.312	2
468.312	0	468.312	0	468.312	3
469.313	0	469.313	0	469.313	3
470.314	0	470.314	0	470.314	2
471.314	0	471.314	0	471.314	2
472.315	0	472.315	0	472.315	2
473.316	0	473.316	0	473.316	3
474.316	0	474.316	1	474.316	3
475.317	0	475.317	1	475.317	3
476.318	0	476.318	1	476.318	2
477.318	0	477.318	1	477.318	1
478.319	0	478.319	1	478.319	0
479.32	0	479.32	2	479.32	0
480.32	0	480.32	2	480.32	1
481.321	0	481.321	1	481.321	1
482.322	0	482.322	1	482.322	1
483.322	0	483.322	1	483.322	1
484.323	0	484.323	0	484.323	2
485.324	0	485.324	0	485.324	2
486.324	0	486.324	0	486.324	2
487.325	0	487.325	0	487.325	2
488.326	0	488.326	1	488.326	2
489.326	0	489.326	1	489.326	2
490.327	0	490.327	1	490.327	1
491.328	0	491.328	1	491.328	0
492.328	0	492.328	1	492.328	1
493.329	0	493.329	1	493.329	1
494.33	0	494.33	1	494.33	2
495.33	1	495.33	1	495.33	2
496.331	1	496.331	1	496.331	2
497.332	1	497.332	1	497.332	2
498.332	1	498.332	1	498.332	2
499.333	2	499.333	1	499.333	1
500.334	2	500.334	0	500.334	1
501.334	3	501.334	0	501.334	1
502.335	3	502.335	0	502.335	2
503.336	4	503.336	1	503.336	2
504.336	4	504.336	1	504.336	1
505.337	4	505.337	0	505.337	1
506.338	3	506.338	0	506.338	1
507.338	3	507.338	1	507.338	1
508.339	2	508.339	1	508.339	1
509.34	2	509.34	1	509.34	2
510.34	2	510.34	2	510.34	2
511.341	2	511.341	2	511.341	2
512.342	2	512.342	1	512.342	2
513.342	1	513.342	2	513.342	2
514.343	2	514.343	2	514.343	2
515.344	2	515.344	3	515.344	1
516.344	2	516.344	4	516.344	2
517.345	2	517.345	4	517.345	2
518.346	2	518.346	3	518.346	3
519.346	2	519.346	2	519.346	3
520.347	2	520.347	2	520.347	3
521.348	2	521.348	2	521.348	2
522.348	2	522.348	2	522.348	1
523.349	1	523.349	1	523.349	1
524.35	2	524.35	1	524.35	1
525.35	2	525.35	0	525.35	0
526.351	2	526.351	0	526.351	0
527.352	2	527.352	1	527.352	0
528.352	2	528.352	1	528.352	1
529.353	2	529.353	1	529.353	1
530.354	2	530.354	1	530.354	1
531.354	2	531.354	0	531.354	1
532.355	3	532.355	0	532.355	2
533.356	4	533.356	0	533.356	2
534.356	4	534.356	1	534.356	3
535.357	3	535.357	1	535.357	2
536.358	2	536.358	2	536.358	1
537.358	2	537.358	2	537.358	1
538.359	3	538.359	2	538.359	1
539.36	3	539.36	1	539.36	1
540.36	3	540.36	1	540.36	1
541.361	3	541.361	1	541.361	1
542.362	4	542.362	2	542.362	1
543.362	4	543.362	1	543.362	1
544.363	4	544.363	1	544.363	2
545.364	4	545.364	0	545.364	2
546.364	4	546.364	0	546.364	2
547.365	3	547.365	1	547.365	2
548.366	2	548.366	1	548.366	2
549.366	1	549.366	1	549.366	2
550.367	1	550.367	1	550.367	2
551.368	0	551.368	2	551.368	2
552.368	0	552.368	2	552.368	2
553.369	0	553.369	2	553.369	3
554.37	0	554.37	2	554.37	3
555.37	0	555.37	2	555.37	3
556.371	0	556.371	1	556.371	3
557.372	0	557.372	2	557.372	3
558.372	0	558.372	2	558.372	2
559.373	0	559.373	2	559.373	2
560.374	0	560.374	2	560.374	1
561.374	0	561.374	1	561.374	1
562.375	0	562.375	1	562.375	1
563.376	0	563.376	2	563.376	1
564.376	0	564.376	2	564.376	2
565.377	0	565.377	2	565.377	2
566.378	0	566.378	2	566.378	3
567.378	0	567.378	2	567.378	3
568.379	1	568.379	2	568.379	2
569.38	1	569.38	2	569.38	2
570.38	1	570.38	2	570.38	2
571.381	1	571.381	2	571.381	2
572.382	0	572.382	1	572.382	3
573.382	0	573.382	1	573.382	2
574.383	0	574.383	0	574.383	2
575.384	0	575.384	0	575.384	1
576.384	0	576.384	0	576.384	1
577.385	0	577.385	1	577.385	2
578.386	0	578.386	1	578.386	2
579.386	0	579.386	2	579.386	2
580.387	1	580.387	2	580.387	2
581.388	1	581.388	2	581.388	1
582.388	0	582.388	2	582.388	1
583.389	1	583.389	1	583.389	2
584.39	1	584.39	0	584.39	2
585.39	1	585.39	0	585.39	2
586.391	1	586.391	0	586.391	3
587.392	0	587.392	0	587.392	2
588.392	0	588.392	0	588.392	2
589.393	0	589.393	0	589.393	2
590.394	1	590.394	0	590.394	2
591.394	2	591.394	0	591.394	2
592.395	2	592.395	0	592.395	1
593.396	2	593.396	0	593.396	1
594.396	1	594.396	0	594.396	1
595.397	1	595.397	0	595.397	1
596.398	1	596.398	0	596.398	0
597.398	1	597.398	0	597.398	0
598.399	1	598.399	0	598.399	1
599.4	1	599.4	0	599.4	2
600.4	1	600.4	0	600.4	1
601.401	1	601.401	1	601.401	1
602.402	1	602.402	1	602.402	0
603.402	1	603.402	2	603.402	0
604.403	1	604.403	2	604.403	1
605.404	0	605.404	2	605.404	1
606.404	0	606.404	2	606.404	0
607.405	0	607.405	2	607.405	0
608.406	0	608.406	1	608.406	0
609.406	0	609.406	1	609.406	0
610.407	0	610.407	0	610.407	1
611.408	0	611.408	0	611.408	1
612.408	0	612.408	0	612.408	2
613.409	1	613.409	0	613.409	2
614.41	2	614.41	0	614.41	2
615.41	3	615.41	1	615.41	2
616.411	3	616.411	1	616.411	1
617.412	3	617.412	2	617.412	0
618.412	3	618.412	2	618.412	0
619.413	4	619.413	2	619.413	1
620.414	4	620.414	2	620.414	1
621.414	4	621.414	2	621.414	1
622.415	3	622.415	2	622.415	1
623.416	3	623.416	1	623.416	1
624.416	3	624.416	0	624.416	1
625.417	2	625.417	0	625.417	1
626.418	2	626.418	0	626.418	0
627.418	2	627.418	0	627.418	0
628.419	2	628.419	0	628.419	0
629.42	2	629.42	0	629.42	0
630.42	2	630.42	0	630.42	0
631.421	2	631.421	0	631.421	0
632.422	2	632.422	0	632.422	1
633.422	3	633.422	1	633.422	1
634.423	3	634.423	1	634.423	1
635.424	3	635.424	1	635.424	2
636.424	2	636.424	1	636.424	2
637.425	2	637.425	1	637.425	2
638.426	2	638.426	2	638.426	1
639.426	2	639.426	2	639.426	1
640.427	2	640.427	2	640.427	1
641.428	2	641.428	2	641.428	2
642.428	2	642.428	3	642.428	2
643.429	1	643.429	3	643.429	3
644.43	1	644.43	3	644.43	3
645.43	1	645.43	3	645.43	2
646.431	1	646.431	3	646.431	2
647.432	1	647.432	3	647.432	2
648.432	1	648.432	3	648.432	2
649.433	1	649.433	3	649.433	2
650.434	1	650.434	3	650.434	3
651.434	1	651.434	4	651.434	3
652.435	2	652.435	4	652.435	3
653.436	2	653.436	5	653.436	3
654.436	1	654.436	4	654.436	3
655.437	0	655.437	4	655.437	3
656.438	0	656.438	3	656.438	3
657.438	0	657.438	4	657.438	3
658.439	0	658.439	4	658.439	3
659.44	0	659.44	4	659.44	3
660.44	0	660.44	4	660.44	4
661.441	0	661.441	4	661.441	4
662.442	0	662.442	4	662.442	4
663.442	0	663.442	5	663.442	3
664.443	0	664.443	4	664.443	3
665.444	0	665.444	3	665.444	3
666.444	0	666.444	2	666.444	3
667.445	0	667.445	2	667.445	2
668.446	0	668.446	2	668.446	2
669.446	0	669.446	3	669.446	1
670.447	0	670.447	3	670.447	1
671.448	0	671.448	2	671.448	1
672.448	0	672.448	2	672.448	1
673.449	0	673.449	2	673.449	1
674.45	0	674.45	3	674.45	1
675.45	1	675.45	3	675.45	2
676.451	1	676.451	3	676.451	2
677.452	1	677.452	2	677.452	3
678.452	1	678.452	2	678.452	4
679.453	1	679.453	1	679.453	4
680.454	1	680.454	1	680.454	3
681.454	2	681.454	0	681.454	3
682.455	2	682.455	0	682.455	3
683.456	3	683.456	0	683.456	3
684.456	2	684.456	1	684.456	2
685.457	2	685.457	2	685.457	2
686.458	2	686.458	2	686.458	1
687.458	2	687.458	2	687.458	1
688.459	2	688.459	2	688.459	1
689.46	1	689.46	1	689.46	1
690.46	1	690.46	1	690.46	2
691.461	2	691.461	1	691.461	3
692.462	2	692.462	1	692.462	3
693.462	2	693.462	1	693.462	3
694.463	1	694.463	1	694.463	2
695.464	1	695.464	1	695.464	1
696.464	1	696.464	1	696.464	1
697.465	2	697.465	1	697.465	1
698.466	2	698.466	1	698.466	1
699.466	2	699.466	2	699.466	0
700.467	2	700.467	2	700.467	1
701.468	2	701.468	2	701.468	1
702.468	2	702.468	2	702.468	1
703.469	1	703.469	2	703.469	1
704.47	2	704.47	2	704.47	1
705.47	2	705.47	1	705.47	1
706.471	1	706.471	1	706.471	1
707.472	1	707.472	2	707.472	1
708.472	0	708.472	3	708.472	1
709.473	0	709.473	3	709.473	1
710.474	1	710.474	4	710.474	1
711.474	1	711.474	4	711.474	2
712.475	1	712.475	4	712.475	2
713.476	0	713.476	4	713.476	2
714.476	0	714.476	3	714.476	2
715.477	0	715.477	3	715.477	2
716.478	0	716.478	3	716.478	2
717.478	1	717.478	4	717.478	2
718.479	1	718.479	4	718.479	3
719.48	1	719.48	3	719.48	4
720.48	1	720.48	3	720.48	3
721.481	1	721.481	2	721.481	3
722.482	2	722.482	1	722.482	3
723.482	2	723.482	1	723.482	3
724.483	1	724.483	2	724.483	3
725.484	1	725.484	2	725.484	3
726.484	1	726.484	3	726.484	2
727.485	2	727.485	3	727.485	2
728.486	2	728.486	3	728.486	2
729.486	1	729.486	3	729.486	1
730.487	1	730.487	3	730.487	1
731.488	0	731.488	2	731.488	1
732.488	0	732.488	1	732.488	2
733.489	0	733.489	1	733.489	3
734.49	1	734.49	1	734.49	3
735.49	1	735.49	1	735.49	3
736.491	1	736.491	1	736.491	2
737.492	0	737.492	2	737.492	2
738.492	0	738.492	2	738.492	1
739.493	0	739.493	2	739.493	1
740.494	1	740.494	2	740.494	1
741.494	0	741.494	1	741.494	1
742.495	0	742.495	1	742.495	1
743.496	0	743.496	1	743.496	0
744.496	0	744.496	1	744.496	0
745.497	1	745.497	2	745.497	0
746.498	2	746.498	2	746.498	1
747.498	2	747.498	2	747.498	2
748.499	2	748.499	1	748.499	2
749.5	1	749.5	2	749.5	2
750.5	1	750.5	3	750.5	2
751.501	2	751.501	4	751.501	2
752.502	2	752.502	3	752.502	2
753.502	3	753.502	3	753.502	3
754.503	3	754.503	2	754.503	3
